millis,aX,aY,aZ,gX,gY,gZ
98154,-0.659,-2.062,-0.699,-23.621,-127.380,-103.821
98163,-0.658,-2.069,-0.439,-0.122,-132.996,-99.915
98172,-0.758,-1.961,-0.276,19.226,-166.809,-119.995
98181,-0.574,-1.999,-0.075,26.794,-134.583,-120.728
98189,-0.646,-1.963,-0.018,10.376,-130.127,-104.797
98198,-0.720,-1.986,0.095,-22.217,-131.714,-85.938
98207,-0.746,-2.114,0.183,-52.124,-125.671,-73.486
98215,-0.792,-2.283,0.310,-74.524,-119.507,-62.378
98224,-0.782,-2.408,0.399,-85.022,-109.863,-53.162
98233,-0.758,-2.481,0.379,-76.904,-105.774,-39.551
98242,-0.788,-2.431,0.476,-54.321,-108.887,-20.508
98250,-0.790,-2.234,0.591,-21.057,-112.488,-3.906
98259,-0.781,-2.078,0.539,13.306,-120.117,13.062
98268,-0.808,-1.830,0.671,43.457,-104.797,18.127
98277,-0.739,-1.650,0.720,69.336,-103.699,14.404
98286,-0.721,-1.470,0.787,75.989,-111.450,17.334
98294,-0.688,-1.337,0.857,72.876,-111.572,19.104
98303,-0.633,-1.228,0.921,64.514,-102.600,18.127
98312,-0.583,-1.147,0.970,51.147,-95.398,17.822
98321,-0.531,-1.101,1.028,37.231,-85.876,18.188
98330,-0.501,-1.059,1.050,26.062,-78.064,18.738
98338,-0.469,-1.019,1.063,19.653,-67.444,19.104
98347,-0.440,-0.972,1.040,16.724,-55.786,19.836
98356,-0.426,-0.921,0.998,15.625,-46.082,21.423
98364,-0.405,-0.859,0.958,16.052,-36.987,21.606
98373,-0.376,-0.811,0.914,18.188,-28.992,20.447
98382,-0.342,-0.757,0.864,19.714,-21.118,18.372
98391,-0.330,-0.711,0.822,18.982,-12.939,15.625
98400,-0.319,-0.703,0.773,14.282,-5.981,12.390
98408,-0.306,-0.730,0.714,5.371,-1.282,8.484
98417,-0.288,-0.751,0.654,-5.005,2.075,5.981
98426,-0.283,-0.779,0.632,-13.123,6.409,4.456
98435,-0.289,-0.811,0.543,-18.250,9.949,2.563
98444,-0.276,-0.853,0.477,-21.179,12.207,0.671
98452,-0.260,-0.895,0.396,-22.034,15.320,-0.488
98461,-0.249,-0.918,0.347,-22.217,15.808,0.610
98470,-0.247,-0.906,0.340,-20.935,14.221,2.808
98479,-0.242,-0.905,0.279,-16.479,15.137,3.479
98487,-0.236,-0.922,0.216,-13.428,18.188,2.625
98496,-0.231,-0.950,0.176,-14.832,18.616,2.014
98505,-0.221,-0.983,0.151,-19.470,18.127,2.197
98513,-0.213,-1.008,0.132,-24.414,17.090,3.784
98522,-0.204,-1.010,0.129,-27.405,16.296,6.104
98531,-0.199,-0.975,0.169,-28.137,16.296,8.057
98540,-0.199,-0.944,0.185,-25.757,17.883,7.935
98549,-0.199,-0.953,0.125,-19.165,23.376,5.005
98557,-0.179,-0.975,0.065,-13.794,27.710,2.075
98566,-0.174,-0.996,0.021,-11.353,26.367,1.587
98575,-0.196,-1.001,0.002,-7.812,23.621,1.770
98584,-0.202,-1.012,-0.043,-0.732,23.010,0.183
99943,-0.517,-1.193,1.042,41.931,88.928,-82.397
99952,-0.565,-1.331,0.987,53.955,98.267,-76.782
99960,-0.615,-1.426,0.959,64.880,107.178,-70.557
99969,-0.696,-1.505,0.960,70.435,115.540,-63.599
99978,-0.755,-1.611,0.955,71.167,124.634,-59.937
99987,-0.792,-1.753,0.866,68.542,135.742,-57.495
99996,-0.842,-1.942,0.838,63.416,146.484,-52.246
100005,-0.933,-2.060,0.597,59.387,153.992,-43.640
100013,-0.930,-2.224,0.445,58.411,168.152,-34.668
100022,-0.980,-2.324,0.288,57.495,170.349,-17.700
100031,-1.070,-2.410,0.138,55.298,175.110,-1.953
100039,-1.122,-2.491,0.008,52.612,181.030,10.437
100048,-1.168,-2.593,-0.131,44.861,184.265,21.667
100057,-1.266,-2.747,-0.324,32.227,187.927,31.616
100066,-1.385,-2.995,-0.546,13.245,191.528,42.603
100075,-1.435,-3.290,-0.882,-10.742,193.481,58.105
100084,-1.477,-3.563,-1.251,-30.212,195.312,80.261
100092,-1.440,-3.711,-1.724,-41.077,194.763,111.816
100101,-1.448,-3.518,-2.044,-36.865,183.105,150.757
100109,-1.456,-3.188,-2.037,-12.390,153.259,185.364
100118,-1.355,-2.658,-1.841,21.606,117.432,216.919
100127,-1.318,-2.154,-1.592,60.364,104.065,230.591
100136,-1.196,-1.760,-1.409,95.764,85.876,216.980
100145,-1.135,-1.430,-1.327,108.521,52.673,202.637
100153,-1.077,-1.193,-1.396,101.074,30.029,208.008
100162,-1.054,-0.999,-1.417,84.045,27.527,220.581
100171,-0.994,-0.817,-1.436,65.552,20.691,225.647
100180,-0.972,-0.620,-1.462,50.293,0.061,226.135
100189,-0.958,-0.393,-1.491,41.565,-26.550,224.792
100197,-0.925,-0.164,-1.452,38.025,-44.983,223.572
100206,-0.882,0.058,-1.364,36.926,-59.326,220.764
100215,-0.826,0.284,-1.250,38.574,-71.838,214.233
100223,-0.764,0.511,-1.121,42.175,-83.191,205.994
100232,-0.696,0.734,-0.991,44.250,-94.727,195.740
100241,-0.616,0.932,-0.856,44.250,-106.079,181.946
100250,-0.521,1.101,-0.745,43.030,-117.615,163.391
100259,-0.422,1.226,-0.615,41.138,-127.502,142.212
100267,-0.338,1.297,-0.496,41.504,-133.972,121.216
100276,-0.265,1.348,-0.379,45.044,-137.573,100.037
100285,-0.198,1.381,-0.268,51.514,-140.442,77.087
100294,-0.130,1.347,-0.176,58.960,-142.273,52.246
100303,-0.074,1.230,-0.111,62.805,-144.531,28.748
100311,-0.039,1.089,0.029,63.721,-149.597,9.216
100320,-0.005,0.937,0.175,70.435,-153.992,-8.362
100329,0.056,0.790,0.274,83.130,-152.710,-23.437
100338,0.079,0.720,0.349,94.482,-149.719,-34.729
100346,0.085,0.703,0.434,104.736,-146.362,-44.128
100355,0.092,0.708,0.491,111.328,-141.907,-54.199
100364,0.085,0.718,0.536,109.985,-137.268,-64.270
100373,0.073,0.729,0.590,104.187,-133.301,-74.951
100382,0.076,0.710,0.621,96.680,-128.601,-85.327
100390,0.058,0.687,0.680,84.534,-123.840,-94.421
100399,0.052,0.650,0.737,72.510,-118.164,-103.699
100408,0.035,0.613,0.834,62.256,-111.206,-113.525
100417,-0.019,0.553,0.907,54.565,-104.614,-122.803
100425,-0.086,0.477,0.991,49.744,-96.130,-132.507
100434,-0.155,0.369,1.056,46.082,-87.952,-143.005
100443,-0.217,0.227,1.151,40.649,-81.116,-152.954
100452,-0.282,0.076,1.249,36.194,-72.815,-162.109
100460,-0.328,-0.129,1.326,31.982,-61.951,-170.898
100469,-0.391,-0.398,1.408,25.024,-50.537,-178.528
100478,-0.454,-0.656,1.482,16.235,-39.551,-183.472
100486,-0.509,-0.895,1.500,7.019,-26.672,-184.692
100495,-0.555,-1.104,1.510,-1.892,-13.550,-182.983
100504,-0.571,-1.321,1.620,-10.193,-3.174,-178.589
100513,-0.669,-1.459,1.628,-16.968,3.174,-175.842
100522,-0.644,-1.574,1.707,-18.616,13.428,-168.396
100531,-0.724,-1.627,1.735,-18.066,24.597,-162.476
100539,-0.783,-1.725,1.738,-22.156,33.447,-154.419
100548,-0.875,-1.834,1.553,-26.245,40.039,-151.306
100557,-1.029,-1.856,1.234,-16.663,48.218,-148.193
100566,-0.824,-1.893,1.517,6.897,80.383,-129.211
100574,-0.966,-1.776,1.210,39.734,74.341,-140.564
100583,-0.992,-1.763,0.977,60.852,91.553,-138.855
100592,-1.023,-1.828,0.755,54.932,103.760,-128.479
100601,-1.046,-1.951,0.617,35.400,114.502,-114.929
100609,-1.089,-2.081,0.439,13.000,118.530,-103.943
100618,-1.058,-2.207,0.326,-5.798,116.760,-94.482
100627,-1.069,-2.247,0.216,-10.498,113.403,-83.008
100636,-1.098,-2.214,0.119,-4.211,114.319,-69.214
100645,-1.113,-2.163,-0.002,4.517,120.117,-56.824
100653,-1.111,-2.160,-0.179,7.568,126.770,-46.753
100662,-1.379,-3.563,-0.411,5.066,131.775,-37.720
100671,-0.901,-4.000,-1.598,106.689,108.215,23.010
100679,-1.021,-2.320,-1.472,219.360,67.871,96.497
100688,-1.029,-0.853,-0.866,136.658,94.971,70.374
100697,-0.659,-0.473,-0.617,6.775,103.516,38.269
100706,-0.349,-1.056,-0.943,-59.753,119.141,0.549
100715,-0.345,-1.376,-1.057,-88.806,103.271,-4.089
100723,-0.609,-1.431,-1.032,-91.248,94.543,8.362
100732,-0.537,-1.945,-0.943,-58.289,101.563,15.686
100741,-0.385,-2.082,-0.980,-8.728,97.534,6.836
100750,-0.372,-1.916,-1.030,37.231,63.171,23.376
100759,-0.384,-1.551,-0.960,63.049,44.434,47.729
100767,-0.344,-1.166,-0.814,69.641,37.048,65.979
100776,-0.342,-0.891,-0.760,60.791,30.090,68.604
100785,-0.295,-0.761,-0.762,37.903,16.602,65.063
100794,-0.279,-0.698,-0.782,10.193,0.793,62.500
100802,-0.242,-0.702,-0.750,-3.845,-6.775,57.922
100811,-0.195,-0.688,-0.592,-7.202,-11.353,56.335
100820,-0.175,-0.655,-0.468,-5.615,-13.306,52.917
100829,-0.178,-0.592,-0.327,-4.150,-20.447,46.753
100838,-0.158,-0.545,-0.213,-5.432,-26.428,41.260
100846,-0.170,-0.517,-0.164,-7.690,-32.227,34.424
100855,-0.138,-0.522,-0.089,-8.179,-25.146,28.198
100864,-0.141,-0.535,-0.023,-7.446,-19.897,23.926
100873,-0.122,-0.555,0.013,-5.493,-18.188,19.043
100881,-0.107,-0.605,0.036,-3.601,-15.808,13.550
100890,-0.121,-0.647,0.075,-3.906,-15.259,8.789
100899,-0.125,-0.689,0.127,-5.371,-14.221,4.639
100908,-0.116,-0.740,0.158,-6.653,-11.963,1.770
100916,-0.132,-0.781,0.156,-8.972,-9.888,-0.427
100925,-0.133,-0.821,0.196,-13.794,-8.545,1.953
100934,-0.161,-0.835,0.213,-20.264,-9.094,5.798
100943,-0.184,-0.840,0.216,-24.536,-6.592,5.981
100951,-0.180,-0.866,0.197,-25.269,-0.916,3.662
100960,-0.187,-0.890,0.174,-25.208,2.380,2.502
100969,-0.196,-0.901,0.152,-23.926,2.930,1.770
100978,-0.212,-0.914,0.136,-20.142,2.991,0.793
103074,-0.275,-0.589,-1.724,153.809,-31.921,-67.017
103083,-0.252,-0.596,-2.055,118.347,-39.978,-64.514
103091,-0.420,-0.535,-2.112,112.122,-57.312,-62.256
103100,-0.340,-0.630,-2.066,97.046,-43.518,-75.806
103109,-0.343,-0.758,-2.036,93.140,-46.448,-82.275
103117,-0.455,-0.901,-2.039,79.468,-68.542,-83.801
103126,-0.484,-1.120,-2.061,60.425,-83.130,-89.172
103135,-0.526,-1.373,-2.064,39.124,-91.858,-92.834
103144,-0.586,-1.609,-2.102,13.977,-105.042,-88.074
103153,-0.617,-1.824,-2.145,-9.827,-119.324,-76.477
103162,-0.687,-1.971,-2.133,-36.560,-131.592,-56.519
103170,-0.724,-2.001,-2.027,-54.382,-141.113,-33.569
103179,-0.791,-1.956,-1.858,-62.073,-158.081,-16.663
103188,-0.839,-1.859,-1.670,-63.843,-167.847,-4.395
103196,-0.830,-1.771,-1.569,-65.063,-167.908,3.479
103205,-0.825,-1.724,-1.511,-71.228,-167.114,9.766
103214,-0.867,-1.730,-1.487,-81.238,-168.091,15.259
103223,-0.910,-1.802,-1.510,-93.079,-170.898,21.118
103231,-0.972,-1.886,-1.522,-96.619,-176.575,28.870
103240,-1.037,-1.946,-1.463,-85.632,-182.495,39.001
103249,-1.058,-1.966,-1.386,-58.655,-188.843,51.575
103258,-1.079,-1.900,-1.206,-20.691,-193.176,65.186
103267,-1.080,-1.761,-0.927,15.442,-194.946,76.111
103276,-1.035,-1.614,-0.581,38.208,-192.566,80.505
103284,-0.890,-1.512,-0.210,43.640,-187.927,80.017
103293,-0.713,-1.497,0.163,37.354,-182.922,80.994
103302,-0.729,-1.450,0.433,31.250,-176.636,86.670
103310,-0.580,-1.453,0.589,35.583,-164.734,89.233
103319,-0.612,-1.489,0.786,44.006,-155.090,98.083
103328,-0.668,-1.448,0.929,45.410,-142.395,111.389
103337,-0.684,-1.356,0.908,41.504,-119.812,121.521
103345,-0.637,-1.198,0.740,35.095,-99.182,132.263
103354,-0.619,-0.969,0.608,29.602,-86.548,145.325
103363,-0.614,-0.706,0.568,26.184,-81.848,155.273
103372,-0.622,-0.480,0.649,24.597,-80.566,160.461
103381,-0.583,-0.310,0.737,24.353,-75.439,160.706
103390,-0.517,-0.158,0.809,23.926,-67.322,157.410
103398,-0.411,-0.026,0.808,23.193,-55.847,153.320
103407,-0.349,0.121,0.815,21.729,-46.875,151.062
103415,-0.229,0.214,0.848,20.081,-45.227,146.057
103424,-0.471,0.341,0.775,13.245,-58.228,140.381
103433,-0.014,0.248,0.886,3.479,-95.093,119.934
103442,0.020,0.198,1.012,-6.348,-109.863,103.149
103451,-0.029,0.182,1.048,-19.836,-114.075,101.379
103459,-0.066,0.224,1.088,-27.344,-113.464,95.215
103468,0.031,0.182,1.178,-22.705,-83.557,90.088
103477,0.026,0.136,1.190,-10.620,-45.715,85.266
103486,0.169,0.212,1.383,0.244,-12.451,84.229
103495,0.176,0.289,1.368,19.897,17.212,91.736
103504,0.099,0.399,1.301,34.851,39.734,103.027
103512,0.094,0.476,1.258,43.884,61.035,109.314
103521,0.067,0.511,1.219,48.401,79.468,110.596
103530,0.013,0.574,1.158,50.415,96.069,113.892
103538,-0.098,0.655,1.165,56.152,112.549,116.272
103547,-0.150,0.681,1.117,65.796,131.226,113.342
103556,-0.160,0.699,1.030,76.416,149.841,108.765
103565,-0.187,0.748,0.964,87.219,163.208,108.643
103574,-0.257,0.864,0.911,95.703,173.828,113.281
103582,-0.301,1.021,0.803,99.670,184.875,117.371
103591,-0.331,1.177,0.704,100.769,195.923,116.760
103600,-0.394,1.286,0.686,102.112,205.200,111.145
103608,-0.446,1.398,0.641,101.807,218.018,105.286
103617,-0.497,1.511,0.544,95.032,232.361,99.670
103626,-0.567,1.649,0.376,80.322,246.643,94.116
103635,-0.609,1.785,0.106,58.899,259.521,87.341
103644,-0.678,1.910,-0.234,38.879,270.203,79.346
103652,-0.737,2.058,-0.645,20.508,277.588,71.533
103661,-0.727,2.220,-1.050,2.075,281.067,61.646
103670,-0.731,2.351,-1.409,-16.541,278.564,47.485
103679,-0.781,2.426,-1.829,-29.968,270.325,30.701
103688,-0.804,2.446,-2.241,-26.978,263.062,8.850
103696,-0.744,2.471,-2.672,-11.108,255.981,-15.503
103705,-0.736,2.443,-3.012,7.629,242.187,-38.513
103714,-0.743,2.294,-3.138,24.780,220.093,-63.354
103722,-0.646,2.089,-3.013,38.696,196.411,-87.769
103731,-0.567,1.837,-2.807,43.701,178.772,-106.079
103740,-0.614,1.636,-2.851,31.860,167.847,-115.234
103749,-0.647,1.455,-3.205,8.484,156.799,-119.019
103758,-0.718,1.239,-3.534,-3.723,135.742,-124.390
103766,-0.702,0.926,-3.489,5.920,108.337,-134.155
103775,-0.694,0.690,-3.221,26.245,70.557,-146.973
103784,-0.931,0.607,-3.007,47.485,45.227,-133.911
103793,-0.826,0.348,-2.589,46.753,52.795,-153.931
103802,-0.647,0.082,-2.283,49.622,61.279,-156.616
103811,-0.550,-0.203,-1.974,33.142,31.616,-136.292
103819,-0.516,-0.239,-1.662,2.808,21.606,-117.249
103828,-0.533,-0.288,-1.922,-34.424,-2.869,-95.398
103837,-0.580,-0.245,-1.842,-78.979,-29.114,-62.378
103845,-0.617,-0.206,-2.003,-97.168,-29.663,-50.781
103854,-0.605,-0.240,-1.980,-79.712,-28.442,-58.228
103863,-0.615,-0.327,-1.805,-38.513,-25.818,-71.167
103872,-0.615,-0.515,-1.615,-6.592,-23.682,-84.351
103881,-0.540,-0.713,-1.498,3.845,-21.423,-91.675
103889,-0.495,-0.845,-1.419,2.441,-21.545,-89.539
103898,-0.470,-0.985,-1.319,-2.197,-23.804,-83.191
103907,-0.441,-1.090,-1.266,-8.423,-23.987,-77.087
103915,-0.399,-1.163,-1.206,-14.648,-23.865,-70.007
103924,-0.365,-1.209,-1.150,-16.602,-24.292,-62.683
103933,-0.308,-1.206,-1.093,-13.306,-25.330,-54.565
103942,-0.272,-1.178,-1.004,-7.141,-26.306,-45.288
103951,-0.236,-1.136,-0.925,0.000,-25.269,-35.889
103959,-0.205,-1.090,-0.840,3.723,-22.644,-27.405
103968,-0.185,-1.032,-0.793,1.831,-18.860,-18.921
103977,-0.158,-0.950,-0.785,-4.028,-13.733,-11.108
103986,-0.138,-0.887,-0.800,-9.521,-9.949,-5.066
103995,-0.133,-0.814,-0.835,-13.733,-6.714,0.183
104003,-0.124,-0.722,-0.858,-17.029,-4.211,5.066
104012,-0.116,-0.656,-0.877,-19.592,-2.380,7.996
104021,-0.114,-0.591,-0.902,-21.667,-1.343,10.376
104029,-0.111,-0.520,-0.927,-22.095,-0.671,12.878
104038,-0.101,-0.452,-0.936,-20.081,-0.305,14.648
104047,-0.101,-0.409,-0.909,-16.724,-0.671,15.625
104056,-0.078,-0.356,-0.874,-12.817,0.610,16.479
104065,-0.067,-0.290,-0.867,-11.108,2.258,19.653
104073,-0.069,-0.229,-0.869,-11.536,2.075,21.301
104082,-0.068,-0.180,-0.899,-12.939,5.371,25.208
104091,-0.069,-0.123,-0.934,-13.550,7.996,28.015
104100,-0.069,-0.060,-0.962,-11.475,10.803,29.846
104108,-0.064,-0.008,-0.983,-7.996,12.573,30.090
105529,-0.033,-0.347,-2.336,-69.153,-52.795,-38.757
105538,-0.083,-0.399,-2.314,-63.477,-65.613,-36.743
105547,-0.121,-0.439,-2.273,-58.289,-76.904,-33.752
105556,-0.153,-0.473,-2.202,-53.955,-86.609,-31.982
105564,-0.198,-0.507,-2.134,-51.819,-96.008,-30.701
105573,-0.222,-0.560,-2.082,-52.307,-106.384,-29.114
105581,-0.264,-0.605,-2.017,-53.711,-117.615,-26.917
105590,-0.282,-0.651,-1.942,-54.382,-127.747,-24.719
105599,-0.306,-0.687,-1.845,-54.138,-137.024,-21.912
105608,-0.321,-0.726,-1.745,-54.932,-145.386,-19.104
105617,-0.349,-0.760,-1.671,-57.617,-152.405,-15.564
105626,-0.378,-0.800,-1.597,-61.462,-159.180,-11.536
105635,-0.386,-0.838,-1.520,-63.110,-165.161,-8.301
105643,-0.390,-0.877,-1.434,-61.646,-169.922,-4.639
105652,-0.403,-0.901,-1.323,-57.007,-173.462,0.244
105661,-0.394,-0.938,-1.218,-51.819,-175.964,5.371
105669,-0.384,-0.958,-1.081,-47.058,-177.490,11.230
105678,-0.360,-0.964,-0.911,-44.495,-178.406,17.517
105687,-0.335,-0.965,-0.742,-44.067,-177.917,23.437
105696,-0.293,-0.970,-0.595,-45.898,-175.415,29.358
105705,-0.225,-0.982,-0.422,-47.974,-172.852,34.912
105714,-0.138,-1.016,-0.198,-49.438,-170.959,38.696
105722,-0.067,-1.084,0.071,-51.514,-169.678,41.748
105731,-0.008,-1.168,0.338,-52.490,-166.016,45.837
105739,0.012,-1.259,0.510,-50.842,-157.898,52.246
105748,0.042,-1.359,0.536,-47.363,-147.522,61.401
105757,0.008,-1.413,0.512,-39.307,-138.428,76.111
105766,-0.117,-1.391,0.527,-28.931,-129.395,96.558
105775,-0.217,-1.293,0.527,-20.203,-115.234,118.408
105784,-0.265,-1.145,0.432,-12.939,-93.506,138.977
105792,-0.308,-0.944,0.331,-7.935,-72.815,158.203
105801,-0.362,-0.716,0.294,-5.737,-58.350,174.011
105810,-0.415,-0.496,0.326,-4.578,-49.500,184.998
105818,-0.446,-0.295,0.414,-4.456,-44.189,190.857
105827,-0.445,-0.127,0.503,-5.188,-40.588,191.467
105836,-0.433,-0.004,0.609,-6.897,-37.720,188.171
105845,-0.400,0.069,0.729,-10.132,-34.912,180.847
105854,-0.354,0.115,0.826,-14.404,-28.503,172.180
105862,-0.298,0.133,0.870,-19.226,-15.564,165.527
105871,-0.289,0.145,0.887,-23.926,-3.479,159.363
105880,-0.278,0.151,0.886,-29.663,10.071,152.893
105888,-0.269,0.156,0.853,-34.973,26.306,146.606
105897,-0.281,0.174,0.812,-39.307,43.701,141.174
105906,-0.291,0.209,0.807,-41.260,62.073,135.498
105915,-0.282,0.244,0.785,-40.466,77.393,130.188
105924,-0.280,0.302,0.751,-38.879,90.149,127.563
105933,-0.337,0.382,0.711,-37.537,102.844,126.221
105941,-0.345,0.452,0.680,-36.621,120.544,122.192
105950,-0.360,0.500,0.591,-33.264,134.827,118.103
105959,-0.422,0.576,0.518,-26.733,146.545,117.249
105967,-0.507,0.677,0.498,-14.954,156.372,118.225
105976,-0.562,0.813,0.468,-0.793,168.518,118.713
105985,-0.588,0.985,0.423,13.550,182.129,119.080
105994,-0.610,1.141,0.384,26.245,194.275,117.188
106003,-0.602,1.284,0.339,36.560,205.994,112.183
106012,-0.576,1.411,0.260,42.419,218.323,106.262
106020,-0.593,1.542,0.201,39.063,228.882,100.891
106029,-0.616,1.699,0.130,23.132,239.502,93.079
106037,-0.585,1.847,0.003,-5.920,251.038,80.994
106046,-0.602,1.937,-0.274,-45.044,260.193,65.491
106055,-0.618,1.962,-0.706,-85.327,265.808,44.312
106064,-0.661,1.848,-1.256,-111.084,268.005,15.076
106073,-0.684,1.613,-1.776,-112.183,265.747,-17.944
106082,-0.709,1.367,-2.112,-89.478,256.042,-42.603
106091,-0.681,1.206,-2.260,-52.612,242.065,-53.833
106099,-0.608,1.194,-2.233,-19.043,227.112,-54.626
106108,-0.616,1.269,-2.164,-8.240,209.106,-48.462
106117,-0.633,1.362,-2.157,-18.799,193.848,-44.312
106125,-0.631,1.383,-2.265,-34.973,182.739,-50.781
106134,-0.639,1.315,-2.398,-44.250,173.950,-64.697
106143,-0.568,1.187,-2.516,-45.166,164.185,-79.590
106151,-0.532,1.020,-2.580,-40.466,153.809,-93.506
106160,-0.607,0.909,-2.766,-32.227,129.089,-104.553
106169,-0.695,0.737,-2.880,-27.405,107.361,-105.530
106178,-0.572,0.543,-2.832,-25.330,113.159,-129.028
106187,-0.488,0.312,-2.838,-11.658,112.122,-131.775
106196,-0.553,0.284,-2.778,-8.667,90.393,-122.925
106205,-0.670,0.113,-3.054,-2.441,72.021,-112.427
106213,-0.454,0.022,-2.894,-0.366,95.398,-122.070
106222,-0.479,-0.131,-2.980,3.296,21.484,-108.826
106230,-0.472,-0.113,-2.615,2.502,-6.836,-108.398
106239,-0.366,-0.159,-2.473,-1.465,-18.372,-111.633
106248,-0.487,-0.237,-2.316,0.610,-48.889,-101.379
106257,-0.590,-0.377,-1.844,12.207,-51.025,-102.539
106266,-0.065,-1.252,-2.855,-20.691,-21.606,-121.582
106275,-0.287,0.007,-1.474,-70.496,-73.547,-112.549
106284,-0.789,-0.106,-1.221,23.865,-85.693,-82.031
106292,-0.418,-0.466,-1.097,73.364,-35.645,-120.667
106301,-0.193,-0.798,-1.154,52.734,-35.217,-133.423
106309,-0.317,-1.034,-1.123,14.160,-38.452,-125.916
106318,-0.325,-1.140,-0.904,-10.681,-42.236,-113.770
106327,-0.281,-1.195,-0.856,-28.137,-37.048,-97.900
106336,-0.179,-1.136,-0.960,-37.781,-26.917,-76.233
106345,-0.189,-0.982,-0.938,-36.743,-24.597,-52.612
106354,-0.214,-0.834,-0.840,-32.104,-25.757,-36.926
106362,-0.236,-0.739,-0.771,-28.259,-25.635,-29.236
106371,-0.237,-0.695,-0.733,-25.757,-23.254,-26.306
106380,-0.227,-0.679,-0.686,-22.705,-19.836,-25.635
106388,-0.210,-0.670,-0.665,-19.104,-13.489,-25.269
106397,-0.213,-0.645,-0.677,-17.639,-8.484,-21.484
106406,-0.218,-0.599,-0.674,-20.874,-3.723,-18.188
106415,-0.198,-0.556,-0.713,-26.001,0.000,-15.625
106423,-0.162,-0.488,-0.758,-30.884,0.977,-11.414
106432,-0.171,-0.418,-0.806,-28.992,-0.793,-6.531
106441,-0.157,-0.353,-0.786,-22.461,2.808,-3.601
106450,-0.131,-0.300,-0.814,-16.907,2.380,-3.235
106459,-0.137,-0.268,-0.845,-15.015,-3.845,-1.160
106467,-0.150,-0.247,-0.850,-15.564,-1.892,0.183
106476,-0.131,-0.225,-0.859,-13.306,5.981,-1.587
106485,-0.085,-0.197,-0.878,-8.606,13.428,-2.869
106494,-0.060,-0.159,-0.904,-5.737,16.357,-2.136
106502,-0.061,-0.140,-0.917,-6.287,14.954,-0.793
106511,-0.068,-0.155,-0.899,-9.644,12.146,-0.366
106520,-0.059,-0.179,-0.912,-12.817,11.597,0.671
106529,-0.044,-0.170,-0.949,-14.587,13.611,3.662
106538,-0.037,-0.130,-0.989,-16.113,14.038,7.751
106547,-0.038,-0.092,-1.006,-17.456,12.573,10.925
106555,-0.039,-0.073,-0.985,-16.235,10.925,12.329
106564,-0.032,-0.048,-0.980,-13.123,11.841,13.550
107669,-0.428,-0.370,-1.868,55.420,94.482,148.315
107678,-0.422,-0.307,-1.901,61.340,84.045,160.461
107687,-0.443,-0.245,-1.978,71.777,76.538,171.265
107695,-0.562,-0.100,-2.066,78.125,67.383,178.589
107704,-0.643,0.088,-2.157,76.050,53.894,184.265
107712,-0.805,0.319,-2.258,73.669,35.828,185.364
107721,-0.802,0.529,-2.293,75.317,14.526,177.673
107730,-0.812,0.671,-2.330,74.829,-6.348,163.574
107739,-0.703,0.770,-2.264,68.970,-27.954,148.560
107748,-0.691,0.816,-2.170,61.707,-46.509,135.437
107757,-0.708,0.853,-2.114,52.979,-59.326,127.258
107765,-0.713,0.889,-2.110,43.335,-69.397,120.972
107774,-0.741,0.904,-2.108,35.828,-81.116,114.319
107783,-0.769,0.922,-2.077,30.029,-93.872,106.384
107791,-0.765,0.930,-2.043,27.954,-105.713,96.863
107800,-0.774,0.926,-1.964,29.236,-116.455,86.243
107809,-0.739,0.946,-1.854,32.532,-125.488,75.562
107818,-0.685,0.978,-1.693,36.133,-133.850,63.354
107827,-0.641,1.003,-1.587,36.621,-136.047,53.101
107836,-0.663,1.009,-1.538,30.823,-138.672,45.044
107844,-0.699,0.996,-1.548,24.841,-141.785,37.231
107853,-0.726,0.976,-1.553,23.743,-146.545,27.893
107862,-0.747,0.972,-1.464,29.419,-153.076,17.883
107870,-0.748,0.973,-1.381,38.696,-161.499,8.423
107879,-0.834,1.080,-1.221,46.204,-166.931,-7.935
107888,-0.741,1.076,-1.107,48.035,-173.767,-19.958
107897,-0.708,1.126,-0.971,44.922,-177.612,-21.118
107906,-0.752,1.193,-0.901,37.354,-185.181,-26.917
107914,-0.784,1.220,-0.820,31.799,-185.120,-37.292
107923,-0.778,1.214,-0.704,32.715,-176.514,-52.002
107932,-0.745,1.193,-0.615,37.537,-166.809,-65.979
107941,-0.732,1.167,-0.526,43.762,-163.696,-76.965
107950,-0.721,1.122,-0.413,50.903,-165.588,-88.379
107959,-0.692,1.092,-0.250,55.725,-168.030,-100.159
107967,-0.652,1.115,-0.122,55.115,-170.715,-110.535
107976,-0.554,1.114,-0.041,50.964,-173.157,-118.103
107984,-0.514,1.075,0.077,45.349,-176.941,-124.756
107993,-0.596,0.991,0.477,38.696,-181.152,-132.751
108002,-0.551,0.857,0.745,28.687,-173.950,-144.409
108011,-0.418,0.699,0.794,21.118,-155.029,-155.518
108020,-0.325,0.621,0.813,23.743,-138.489,-162.964
108029,-0.254,0.561,0.964,31.250,-125.061,-169.250
108037,-0.209,0.439,1.153,38.574,-105.225,-178.162
108046,-0.134,0.295,1.316,38.757,-83.557,-187.378
108054,-0.095,0.175,1.472,30.457,-62.866,-192.810
108063,-0.095,0.041,1.598,15.137,-39.795,-194.275
108072,-0.073,-0.112,1.594,-1.221,-16.602,-193.481
108081,-0.106,-0.274,1.517,-10.864,6.836,-191.223
