aX,aY,aZ,gX,gY,gZ,millis
0.1,3.347,-1.616,-2.747,229.98,118.042,9167.0
-0.091,3.382,-2.221,-19.47,204.59,51.025,9176.0
-0.187,3.333,-2.679,-66.406,182.556,0.61,9185.0
-0.227,3.237,-3.02,-137.146,162.476,-34.424,9194.0
-0.119,3.203,-3.331,-195.068,146.118,-57.068,9203.0
-0.103,3.125,-3.521,-230.896,107.178,-83.862,9211.0
-0.218,2.859,-3.668,-243.713,46.57,-113.22,9220.0
-0.482,2.559,-3.477,-242.981,-39.978,-138.306,9229.0
-0.798,2.121,-3.003,-238.525,-127.197,-151.184,9238.0
-1.069,1.52,-2.475,-242.371,-192.139,-152.893,9247.0
-1.253,0.983,-1.904,-278.076,-228.516,-145.203,9255.0
-1.363,0.622,-1.279,-349.548,-235.657,-123.291,9264.0
-1.328,0.502,-0.595,-435.608,-225.22,-83.069,9273.0
-1.25,0.563,0.178,-504.7,-214.355,-33.264,9282.0
-1.168,0.718,1.065,-529.297,-213.623,18.616,9290.0
-1.005,0.843,1.925,-500.183,-219.055,75.745,9299.0
-0.76,0.982,2.734,-433.96,-216.064,129.517,9308.0
-0.376,1.162,3.429,-343.872,-186.829,171.875,9317.0
-0.026,1.319,3.816,-236.206,-138.062,195.496,9325.0
0.364,1.531,3.947,-129.7,-82.397,200.684,9334.0
0.859,1.592,3.811,-33.813,-24.536,187.622,9343.0
1.164,1.45,3.45,36.987,25.818,152.832,9352.0
1.248,1.164,3.046,77.82,63.354,107.727,9361.0
1.244,0.872,2.75,101.196,87.646,72.021,9369.0
1.187,0.76,2.45,122.559,109.192,54.016,9378.0
1.113,0.871,2.038,148.926,132.629,48.401,9387.0
1.013,1.059,1.555,184.265,153.259,46.143,9396.0
0.9,1.303,1.0,227.6,171.021,42.603,9404.0
0.853,1.608,0.324,265.564,191.711,32.715,9413.0
0.732,1.879,-0.436,286.072,206.299,14.282,9422.0
0.578,2.09,-1.169,282.288,215.881,-14.16,9431.0
0.437,2.276,-1.786,258.179,218.445,-43.64,9439.0
0.128,2.128,-2.653,229.553,214.722,-66.04,9448.0
0.145,2.412,-3.805,157.104,148.01,-64.941,10456.0
0.164,2.459,-3.907,126.038,88.806,-72.021,10465.0
0.131,2.414,-3.833,113.098,25.33,-86.731,10474.0
0.073,2.203,-3.699,116.089,-39.734,-103.943,10483.0
-0.058,1.809,-3.427,118.164,-106.995,-120.911,10492.0
-0.232,1.218,-2.936,93.628,-168.396,-134.888,10500.0
-0.392,0.583,-2.145,15.808,-206.055,-140.32,10509.0
-0.605,0.157,-1.116,-117.31,-213.623,-133.85,10518.0
-0.715,0.057,0.188,-270.752,-193.481,-111.145,10527.0
-0.644,0.3,1.736,-378.662,-162.842,-72.449,10536.0
-0.418,0.582,3.242,-366.089,-138.55,-29.968,10544.0
-0.16,0.607,4.0,-220.886,-125.671,7.202,10553.0
0.154,0.47,4.0,-28.198,-113.037,41.504,10562.0
0.436,0.327,4.0,106.567,-75.439,68.604,10571.0
0.634,0.173,3.704,147.034,-13.733,78.003,10579.0
0.874,0.023,3.175,126.709,52.063,66.956,10588.0
0.761,-0.18,2.534,100.647,95.032,42.603,10597.0
0.538,-0.24,1.857,94.604,121.399,27.588,10606.0
0.35,-0.007,1.023,115.906,139.587,33.386,10615.0
0.275,0.416,-0.052,148.743,154.907,53.406,10623.0
0.292,0.93,-1.158,174.805,155.64,70.801,10632.0
0.284,1.449,-2.257,186.096,141.296,75.684,10641.0
0.307,1.877,-3.195,178.65,114.258,71.472,10650.0
0.438,2.257,-3.73,151.123,72.754,61.218,10658.0
0.455,2.398,-3.999,116.516,18.982,41.016,10667.0
0.499,2.554,-4.0,82.642,-36.865,14.404,10676.0
0.528,2.568,-3.981,52.795,-97.9,-17.456,10684.0
0.438,2.355,-3.52,19.775,-153.198,-55.054,10693.0
0.263,2.025,-2.71,-0.916,-210.937,-90.82,10702.0
-0.041,1.442,-1.568,-13.489,-272.4,-121.155,10711.0
-0.269,0.878,-0.126,-43.152,-315.186,-137.878,10720.0
-0.349,0.469,1.309,-78.613,-323.73,-130.005,10728.0
-0.329,0.137,2.753,-100.891,-310.181,-108.887,10737.0
-0.3,-0.02,4.0,-114.258,-276.55,-85.938,10746.0
-0.217,-0.034,4.0,-104.309,-212.402,-63.599,10755.0
-0.263,-0.078,4.0,-49.683,-130.798,-42.664,10764.0
-0.204,-0.243,4.0,41.626,-54.138,-20.752,10772.0
-0.206,-0.5,4.0,138.733,14.771,0.854,10781.0
-0.132,-0.55,3.179,211.426,74.341,23.01,10790.0
-0.056,-0.303,1.768,256.592,120.605,49.377,10799.0
0.057,0.259,0.26,263.184,155.334,74.585,10807.0
0.236,0.933,-1.14,244.446,157.593,91.003,10816.0
0.477,1.732,-2.188,213.928,124.512,101.868,10825.0
0.808,2.651,-2.665,190.186,71.472,106.079,10834.0
0.925,3.068,-3.026,192.627,11.902,95.703,10843.0
1.193,3.697,-3.064,204.285,-42.969,75.256,10851.0
1.367,3.869,-2.829,221.436,-97.595,43.335,10860.0
1.461,3.776,-2.476,239.258,-147.4,-5.005,10869.0
1.273,3.368,-2.029,257.507,-200.684,-61.707,10878.0
0.847,2.306,-1.171,241.882,-259.399,-128.174,10886.0
0.23,0.94,0.423,134.033,-290.039,-198.12,10895.0
-0.274,-0.147,2.134,-32.043,-247.864,-247.131,10904.0
-0.558,-0.892,3.579,-163.208,-153.687,-261.841,10913.0
-0.94,-1.615,4.0,-189.331,-78.857,-254.333,10921.0
-1.289,-2.404,4.0,-103.149,-39.246,-218.018,10930.0
-1.392,-2.968,4.0,43.518,-13.367,-139.465,10939.0
-1.222,-3.285,3.981,157.288,22.583,-34.119,10948.0
-1.181,-2.758,2.914,216.492,63.721,61.279,10957.0
-0.952,-1.965,1.627,234.924,107.056,143.494,10965.0
-0.637,-0.78,0.331,217.834,133.118,209.473,10974.0
-0.126,0.725,-0.762,193.237,120.728,252.869,10983.0
0.405,2.184,-1.39,169.312,71.289,261.23,10992.0
0.871,3.403,-1.678,144.531,12.939,238.281,11000.0
1.206,4.0,-1.58,121.887,-32.898,193.054,11009.0
1.341,4.0,-1.724,117.493,-71.228,133.972,11018.0
1.73,4.0,-1.656,96.436,-89.783,74.402,11027.0
1.844,4.0,-1.293,43.091,-99.67,-4.944,11035.0
1.617,3.958,-0.953,14.221,-110.901,-94.727,11044.0
1.042,2.792,-0.355,0.61,-130.859,-180.176,11053.0
0.264,1.194,0.76,-35.828,-151.672,-254.211,11061.0
-0.381,-0.31,2.118,-103.455,-136.536,-297.058,11070.0
-0.947,-1.526,3.276,-175.903,-86.243,-307.129,11079.0
-1.453,-2.62,4.0,-213.806,-24.902,-292.419,11088.0
-1.907,-3.442,4.0,-200.989,29.724,-246.094,11097.0
-2.017,-3.753,4.0,-143.127,68.604,-158.447,11105.0
-1.873,-3.785,3.987,-61.584,98.083,-43.701,11114.0
-1.677,-3.23,3.052,40.466,120.667,70.801,11123.0
-1.296,-2.282,1.637,118.652,146.24,183.655,11132.0
-0.766,-0.587,0.176,143.433,157.104,272.644,11141.0
-0.048,1.155,-0.931,142.639,125.061,313.904,11149.0
0.686,2.802,-1.558,123.169,62.5,305.176,11158.0
1.268,4.0,-1.719,93.323,-6.042,260.681,11167.0
1.887,4.0,-1.389,72.327,-58.472,198.059,11176.0
2.222,4.0,-1.356,75.5,-85.144,122.925,11185.0
2.612,4.0,-1.065,59.326,-90.393,38.818,11193.0
2.378,4.0,-0.76,42.236,-97.717,-66.956,11202.0
1.881,3.987,-0.396,48.279,-112.0,-169.983,11211.0
0.924,2.384,0.502,13.977,-120.972,-269.104,11220.0
-0.3,0.547,1.92,-80.322,-99.731,-350.281,11228.0
-1.28,-1.029,3.318,-197.205,-35.339,-390.808,11237.0
-1.949,-2.43,4.0,-264.16,38.269,-389.893,11246.0
-2.479,-3.683,4.0,-227.295,83.801,-342.957,11254.0
-2.676,-4.0,3.944,-122.742,109.497,-239.807,11263.0
-2.564,-4.0,2.911,-36.743,124.329,-105.469,11272.0
-2.344,-4.0,1.563,16.602,121.094,31.006,11281.0
-1.637,-3.152,0.245,60.364,89.6,167.908,11290.0
-0.965,-1.393,-0.688,65.308,38.086,282.471,11299.0
-0.187,0.834,-1.315,73.853,-25.696,358.154,11307.0
0.635,2.915,-1.46,97.656,-91.003,380.066,11316.0
1.422,4.0,-1.143,114.38,-143.494,341.492,11324.0
2.053,4.0,-0.464,106.628,-158.936,262.207,11333.0
2.204,4.0,-0.285,103.882,-149.963,162.292,11342.0
2.458,4.0,0.209,83.435,-127.686,59.204,11351.0
2.114,4.0,0.852,38.208,-107.849,-63.599,11360.0
1.383,3.489,1.252,13.55,-78.003,-183.105,11369.0
0.383,1.701,1.71,-24.17,-35.828,-279.236,11377.0
-0.679,-0.134,2.487,-90.088,9.521,-343.628,11386.0
-1.5,-1.74,3.233,-147.461,66.589,-363.525,11395.0
-2.056,-3.025,3.586,-149.841,113.403,-331.604,11404.0
-2.331,-3.823,3.493,-100.83,139.771,-251.343,11413.0
-2.32,-3.976,2.755,-30.09,149.963,-134.766,11421.0
-2.0,-3.691,2.144,28.809,154.358,-1.343,11430.0
-1.557,-2.787,1.021,100.342,146.24,132.568,11439.0
-0.936,-1.289,-0.237,141.846,126.343,254.333,11448.0
-0.133,0.724,-1.22,141.602,81.726,337.341,11456.0
0.718,2.751,-1.612,133.24,3.113,360.962,11465.0
1.565,4.0,-1.322,127.014,-81.97,318.176,11474.0
2.391,4.0,-0.743,115.479,-130.066,229.553,11483.0
2.418,4.0,-0.434,98.389,-133.85,111.145,11491.0
2.156,4.0,0.255,38.086,-97.473,-111.145,12394.0
1.404,3.513,0.375,40.771,-95.276,-210.327,12403.0
0.484,1.806,0.612,30.701,-79.163,-296.692,12412.0
-0.598,-0.04,1.306,-32.043,-49.072,-368.103,12421.0
-1.611,-1.63,2.246,-126.343,-0.122,-406.433,12430.0
-2.46,-3.013,3.041,-195.251,62.012,-403.442,12438.0
-2.971,-4.0,3.431,-197.754,105.835,-349.854,12447.0
-3.147,-4.0,3.287,-133.728,125.488,-236.633,12456.0
-2.926,-4.0,2.57,-40.283,121.155,-78.186,12465.0
-2.402,-3.953,1.703,41.016,101.929,88.318,12474.0
-1.753,-2.653,0.636,110.413,66.162,239.807,12482.0
-0.927,-0.801,-0.253,128.235,34.302,361.267,12491.0
-0.117,1.463,-0.796,123.047,-18.311,428.162,12500.0
0.792,3.624,-0.786,130.188,-92.529,432.861,12508.0
1.885,4.0,-0.374,147.034,-152.527,371.216,12517.0
2.781,4.0,0.498,142.029,-172.119,263.611,12526.0
2.905,4.0,0.595,130.066,-158.813,138.611,12535.0
2.925,4.0,0.809,85.144,-109.131,23.193,12544.0
2.517,4.0,1.048,42.725,-76.538,-93.384,12552.0
1.738,3.867,1.057,29.358,-57.861,-201.233,12561.0
0.68,2.345,0.99,-3.113,-30.334,-295.532,12570.0
-0.646,0.636,1.208,-64.819,4.517,-373.291,12579.0
-1.74,-1.021,1.794,-137.207,49.316,-419.006,12588.0
-2.415,-2.396,2.507,-192.444,96.741,-413.94,12596.0
-2.716,-3.392,2.978,-196.716,126.831,-351.746,12605.0
-2.76,-3.991,3.029,-139.771,131.104,-242.004,12613.0
-2.621,-3.985,2.63,-48.096,111.938,-103.76,12622.0
-2.165,-3.687,2.136,36.438,86.06,40.588,12631.0
-1.626,-2.821,1.369,97.778,66.711,165.344,12640.0
-0.898,-1.452,0.526,129.822,52.734,265.442,12649.0
-0.18,0.194,-0.145,126.709,27.649,326.416,12658.0
0.569,1.876,-0.45,121.277,-19.104,344.788,12666.0
1.391,3.323,-0.346,128.845,-74.219,329.712,12675.0
2.073,4.0,-0.1,135.254,-107.3,276.733,12684.0
2.626,4.0,0.431,128.845,-105.347,191.101,12693.0
2.461,4.0,0.382,129.211,-87.036,87.769,12702.0
2.415,4.0,0.479,94.116,-42.603,-11.475,12710.0
1.929,3.588,0.578,51.575,-18.86,-111.328,12719.0
1.259,2.385,0.544,33.936,-0.793,-196.533,12727.0
0.43,1.05,0.483,2.747,27.344,-262.146,12736.0
-0.537,-0.221,0.739,-59.753,59.143,-309.204,12745.0
-1.351,-1.509,1.273,-115.723,76.904,-325.5,12754.0
-1.936,-2.634,1.833,-135.681,72.937,-301.27,12763.0
-2.371,-3.333,2.233,-121.277,58.228,-236.572,12772.0
-2.487,-3.586,2.308,-78.857,47.913,-136.475,12780.0
-2.343,-3.342,2.041,-19.165,42.175,-19.714,12789.0
-1.88,-2.961,1.809,31.555,39.429,92.224,12798.0
-1.343,-2.111,1.259,80.261,33.936,191.589,12807.0
-0.63,-0.746,0.647,114.563,21.729,275.085,12816.0
0.064,0.739,0.059,131.104,-11.292,320.435,12824.0
0.836,2.215,-0.084,130.249,-65.186,321.289,12833.0
1.616,3.37,0.234,116.333,-113.953,285.645,12842.0
2.12,3.972,0.734,94.36,-132.263,219.177,12850.0
2.443,4.0,1.274,82.153,-119.568,136.719,12859.0
2.354,4.0,1.195,81.97,-79.773,49.744,12868.0
2.194,3.996,1.108,51.941,-24.414,-34.241,12877.0
1.787,3.374,1.005,27.893,-0.244,-117.798,12885.0
1.257,2.333,0.849,16.724,20.447,-188.232,12894.0
0.557,1.135,0.73,-10.62,48.95,-247.131,12903.0
-0.317,-0.107,0.847,-62.561,79.956,-294.8,12912.0
-1.152,-1.35,1.171,-116.577,99.915,-318.726,12921.0
-1.756,-2.448,1.602,-150.085,103.088,-305.603,12930.0
-2.109,-3.136,1.963,-146.423,95.52,-249.939,12938.0
-2.282,-3.456,2.041,-103.21,84.839,-160.339,12947.0
-2.179,-3.241,1.776,-42.969,63.477,-53.772,12956.0
-1.772,-2.907,1.549,8.484,41.016,49.316,12965.0
-1.352,-2.216,1.137,54.688,20.142,137.573,12973.0
-0.718,-1.032,0.66,91.736,2.441,212.036,12982.0
-0.002,0.337,0.249,111.084,-19.653,253.967,12991.0
0.687,1.572,0.077,122.803,-54.932,254.517,13000.0
1.379,2.538,0.231,121.155,-91.003,225.586,13008.0
1.917,3.205,0.526,105.591,-108.765,177.917,13017.0
2.218,3.785,0.828,86.548,-100.403,119.934,13026.0
2.212,3.734,1.024,86.609,-78.918,55.115,13035.0
2.253,3.516,0.793,88.806,-46.631,-10.01,13043.0
2.052,2.986,0.849,69.824,-17.09,-74.829,13052.0
1.522,2.086,0.839,45.166,0.183,-144.165,13061.0
0.789,0.883,0.829,15.137,30.334,-207.642,13070.0
-0.146,-0.367,0.928,-35.339,67.871,-254.944,13079.0
-1.141,-1.523,1.256,-101.563,103.149,-275.33,13087.0
-1.836,-2.489,1.633,-140.93,124.878,-253.967,13096.0
-2.179,-3.03,1.846,-126.709,121.399,-191.345,13105.0
-2.191,-3.166,1.828,-65.979,92.041,-97.9,13113.0
-1.852,-2.782,1.493,9.094,47.913,5.127,13122.0
-1.321,-2.221,1.398,61.035,10.498,95.215,13131.0
-0.752,-1.252,0.961,97.229,-11.536,161.804,13140.0
-0.017,-0.138,0.615,103.943,-20.325,207.703,13149.0
0.676,1.133,0.394,87.28,-32.166,222.717,13157.0
1.346,2.218,0.324,73.792,-52.429,206.421,13166.0
1.82,2.839,0.469,66.284,-76.416,161.133,13175.0
2.16,3.086,0.816,60.181,-89.05,99.121,13184.0
2.102,2.89,1.097,54.932,-78.125,31.799,13193.0
1.911,2.623,1.076,48.584,-48.95,-25.085,13201.0
1.663,2.135,1.011,42.969,-15.076,-72.998,13210.0
1.204,1.228,0.987,14.404,19.47,-125.61,13219.0
0.583,0.308,1.025,-38.269,63.782,-171.997,13227.0
-0.181,-0.662,1.112,-96.252,109.131,-201.416,13236.0
-0.938,-1.655,1.274,-132.507,132.141,-207.642,13245.0
-1.427,-2.406,1.452,-133.118,122.864,-176.453,13254.0
-1.682,-2.685,1.666,-97.107,91.064,-109.192,13263.0
-1.689,-2.698,1.536,-35.767,51.758,-23.926,13271.0
-1.398,-2.368,1.461,8.606,27.954,57.922,13280.0
-1.1,-1.853,1.149,34.851,19.592,124.939,13289.0
-0.541,-0.896,0.695,52.429,22.583,181.091,13298.0
0.081,0.225,0.272,54.321,15.869,214.05,13307.0
0.708,1.267,0.043,54.565,-10.986,215.515,13315.0
1.327,2.077,0.085,52.368,-48.889,195.129,13324.0
1.807,2.691,0.308,46.143,-80.505,161.56,13333.0
2.131,3.16,0.612,42.053,-94.849,117.188,13341.0
2.236,3.161,0.86,49.072,-91.492,59.57,13350.0
2.16,2.89,0.803,55.298,-73.181,-5.249,13359.0
1.85,2.398,0.821,42.664,-45.288,-69.092,13368.0
1.271,1.593,0.821,11.597,-11.719,-132.69,13377.0
0.551,0.585,0.915,-32.837,28.381,-185.303,13385.0
-0.3,-0.505,1.162,-84.961,63.843,-219.666,13394.0
-1.072,-1.598,1.501,-118.591,82.825,-224.182,13403.0
-1.536,-2.427,1.748,-120.972,83.496,-189.331,13412.0
-1.807,-2.784,1.913,-96.191,72.571,-123.718,13421.0
-1.783,-2.796,1.7,-49.866,53.04,-40.161,13429.0
-1.174,-1.919,1.2,12.939,24.719,113.281,14604.0
-0.655,-1.001,0.752,45.898,12.756,171.082,14613.0
-0.024,0.031,0.339,62.805,-2.075,209.961,14622.0
0.608,1.026,0.129,67.2,-28.381,217.468,14631.0
1.194,1.897,0.18,61.951,-60.974,200.928,14639.0
1.677,2.584,0.407,55.603,-86.182,168.701,14648.0
1.981,3.037,0.665,56.213,-96.008,122.559,14657.0
2.132,3.158,0.87,63.293,-89.661,61.707,14666.0
1.955,2.845,0.846,62.134,-69.702,-6.104,14675.0
1.79,2.488,0.77,43.884,-42.114,-68.42,14683.0
1.354,1.811,0.849,11.963,-18.555,-127.014,14692.0
0.757,0.933,0.933,-20.691,6.165,-179.81,14701.0
0.043,0.016,1.066,-55.237,33.752,-215.759,14710.0
-0.705,-0.937,1.302,-81.238,49.316,-229.492,14719.0
-1.337,-1.805,1.548,-94.788,52.979,-215.82,14727.0
-1.715,-2.353,1.792,-96.863,58.655,-173.157,14736.0
-1.845,-2.603,1.796,-78.003,62.805,-105.225,14745.0
-1.642,-2.367,1.517,-40.649,62.378,-23.193,14754.0
-1.296,-2.033,1.305,-7.202,56.335,56.274,14762.0
-0.883,-1.369,0.867,32.776,39.49,122.559,14771.0
-0.259,-0.438,0.474,72.205,12.817,174.927,14779.0
0.386,0.531,0.206,88.806,-19.714,201.355,14788.0
1.013,1.537,0.177,84.595,-54.504,194.336,14797.0
1.598,2.362,0.395,71.35,-89.05,164.612,14806.0
2.009,2.829,0.799,61.035,-110.718,114.014,14815.0
2.282,3.037,1.155,60.852,-110.352,49.866,14823.0
2.166,2.875,1.317,63.66,-85.938,-21.423,14832.0
1.914,2.45,1.079,60.608,-53.406,-89.661,14841.0
1.561,1.849,0.932,42.603,-19.104,-148.499,14850.0
0.898,0.945,0.854,6.042,13.428,-202.148,14859.0
0.075,-0.054,0.89,-42.419,52.124,-240.295,14867.0
-0.843,-1.047,1.002,-91.797,84.961,-257.507,14876.0
-1.615,-1.885,1.18,-125.854,96.68,-245.117,14885.0
-2.018,-2.476,1.509,-134.094,96.802,-193.115,14894.0
-2.143,-2.686,1.576,-106.873,87.646,-111.389,14903.0
-1.893,-2.435,1.437,-54.626,67.749,-19.104,14911.0
-1.488,-1.979,1.302,-7.812,40.588,62.134,14920.0
-0.939,-1.44,1.04,28.625,19.836,127.014,14929.0
-0.304,-0.556,0.728,63.721,2.197,174.011,14938.0
0.488,0.384,0.505,82.825,-16.541,204.712,14947.0
1.194,1.313,0.491,84.534,-47.852,208.679,14955.0
1.782,2.082,0.698,78.369,-84.473,186.157,14964.0
2.176,2.634,1.046,74.402,-111.145,142.639,14973.0
2.419,2.937,1.358,81.116,-115.173,85.999,14982.0
2.354,2.935,1.499,87.219,-91.553,20.63,14990.0
2.061,2.622,1.444,83.435,-52.124,-47.424,14999.0
1.537,1.943,1.048,71.899,-7.629,-115.051,15008.0
0.919,1.104,0.76,32.654,46.082,-174.927,15017.0
0.106,0.096,0.598,-27.588,91.553,-222.961,15025.0
-0.817,-0.938,0.635,-86.182,120.972,-251.526,15034.0
-1.626,-1.82,0.785,-130.493,127.686,-247.742,15043.0
-2.041,-2.485,1.073,-149.414,118.408,-201.172,15052.0
-2.245,-2.732,1.371,-128.784,93.994,-119.995,15061.0
-2.163,-2.687,1.29,-79.285,63.293,-19.897,15069.0
-1.782,-2.053,1.325,-31.372,39.734,73.303,15078.0
-1.312,-1.639,1.082,12.024,14.465,144.836,15087.0
-0.646,-0.873,0.768,47.119,0.854,194.214,15096.0
0.074,0.115,0.45,68.97,-19.775,228.699,15104.0
0.874,1.22,0.331,76.172,-52.612,242.859,15113.0
1.625,2.154,0.469,77.881,-94.421,230.103,15122.0
2.211,2.837,0.85,76.416,-128.784,193.726,15130.0
2.627,3.249,1.287,80.383,-141.479,136.108,15139.0
2.591,3.268,1.675,89.233,-127.93,62.683,15148.0
2.264,3.005,1.534,94.91,-90.576,-10.925,15157.0
1.919,2.476,1.4,74.28,-29.297,-79.529,15166.0
1.157,1.604,1.117,31.982,25.269,-154.053,15174.0
0.307,0.495,0.958,-23.437,83.801,-220.703,15183.0
-0.698,-0.669,0.861,-88.684,140.93,-267.09,15192.0
-1.582,-1.776,1.003,-144.287,176.819,-279.602,15201.0
-2.198,-2.668,1.265,-169.678,174.194,-243.591,15209.0
-2.552,-3.129,1.561,-151.306,144.714,-164.001,15218.0
-2.537,-3.279,1.405,-94.971,107.361,-55.908,15227.0
-2.118,-2.609,1.315,-38.147,72.449,57.861,15236.0
-1.519,-1.928,1.071,8.85,36.072,157.959,15244.0
-0.732,-0.952,0.674,52.551,10.071,230.408,15253.0
0.151,0.344,0.362,86.06,-23.987,275.513,15262.0
1.056,1.63,0.224,94.604,-64.148,290.222,15271.0
1.926,2.734,0.38,87.891,-105.53,263.855,15280.0
2.55,3.441,0.773,75.195,-135.803,200.989,15288.0
3.001,3.779,1.499,67.871,-144.165,112.915,15297.0
2.606,3.61,1.644,77.454,-130.066,15.93,15306.0
2.408,3.259,1.722,73.425,-71.899,-65.125,15315.0
1.572,2.349,1.468,46.875,-2.38,-146.362,15324.0
0.737,1.139,1.163,0.793,64.697,-222.961,15332.0
-0.168,-0.007,0.95,-66.284,136.597,-276.55,15341.0
-1.134,-0.982,0.926,-127.808,186.218,-296.936,15350.0
-1.8,-1.89,1.051,-151.855,193.481,-273.254,15359.0
-2.137,-2.532,1.297,-132.385,159.607,-206.299,15367.0
-2.259,-2.808,1.4,-78.064,104.187,-111.328,15376.0
-2.096,-2.77,1.216,-19.104,52.124,-7.996,15385.0
-1.724,-2.244,1.152,10.803,25.696,82.52,15394.0
-1.249,-1.795,0.875,26.245,20.63,158.63,15403.0
-0.608,-0.81,0.507,46.692,23.254,219.727,15411.0
0.134,0.386,0.126,76.721,4.578,261.658,15420.0
0.916,1.412,-0.055,98.999,-37.903,271.484,15429.0
1.586,2.208,0.061,95.886,-96.008,245.056,15438.0
2.02,2.678,0.416,70.557,-134.338,190.186,15446.0
2.278,2.907,0.857,43.396,-137.878,120.667,15455.0
2.008,2.729,1.069,29.236,-116.638,46.997,15464.0
1.888,2.627,1.022,17.456,-74.646,-13.123,15473.0
1.533,2.177,1.008,-5.859,-27.527,-69.153,15482.0
0.972,1.443,0.837,-36.438,7.019,-128.357,15490.0
0.441,0.602,0.744,-73.853,46.57,-173.767,15499.0
-0.176,-0.239,0.745,-107.666,69.946,-199.463,15507.0
-0.72,-1.011,0.971,-129.272,71.045,-199.402,15516.0
-1.095,-1.645,1.337,-135.132,55.542,-171.509,15525.0
-1.306,-2.008,1.762,-121.582,35.583,-121.338,15534.0
-1.4,-2.197,1.977,-85.449,17.029,-56.824,15543.0
-1.324,-2.173,2.028,-45.959,9.827,9.338,15551.0
-1.205,-1.973,2.076,-23.376,18.494,67.444,15560.0
-1.006,-1.783,1.953,-5.249,39.063,116.577,15569.0
-0.729,-1.385,1.692,25.94,54.443,163.452,15578.0
-0.329,-0.76,1.41,53.589,60.974,213.501,15587.0
0.109,-0.0,1.106,75.989,58.533,249.023,15595.0
0.546,0.799,0.903,94.666,42.603,257.751,15604.0
0.949,1.417,0.84,106.079,17.09,242.859,15613.0
1.325,1.88,0.901,105.225,-1.343,212.646,15622.0
1.591,2.307,0.959,93.323,-1.282,170.654,15631.0
1.747,2.659,0.936,81.116,12.756,120.605,15639.0
1.742,2.704,0.708,65.308,50.232,10.132,16665.0
1.659,2.555,0.492,51.208,64.026,-35.339,16674.0
1.514,2.372,0.284,31.86,75.562,-76.599,16682.0
1.267,2.121,0.063,15.259,79.224,-114.868,16691.0
0.971,1.849,-0.116,1.404,76.416,-146.24,16700.0
0.611,1.506,-0.258,-11.719,64.27,-171.936,16709.0
0.212,1.004,-0.37,-26.978,45.471,-194.58,16718.0
-0.175,0.437,-0.424,-47.363,25.33,-211.731,16726.0
-0.451,-0.099,-0.314,-79.163,6.348,-217.102,16735.0
-0.665,-0.579,0.031,-120.178,-13.062,-211.304,16744.0
-0.88,-0.979,0.537,-157.288,-33.203,-195.984,16753.0
-1.048,-1.274,1.083,-175.415,-50.72,-169.678,16762.0
-1.158,-1.521,1.532,-166.504,-63.354,-131.47,16770.0
-1.226,-1.704,1.821,-140.747,-69.031,-85.449,16779.0
-1.192,-1.768,2.004,-110.84,-65.918,-36.133,16788.0
-1.08,-1.663,2.081,-79.651,-60.486,12.817,16797.0
-0.915,-1.611,2.075,-49.072,-53.345,57.922,16806.0
-0.656,-1.495,2.072,-19.897,-40.405,94.177,16814.0
-0.45,-1.198,1.958,12.268,-29.602,122.437,16823.0
-0.22,-0.932,1.82,37.903,-15.076,144.897,16832.0
-0.049,-0.665,1.719,51.636,0.061,160.95,16841.0
0.108,-0.377,1.647,59.998,16.357,173.035,16850.0
0.27,-0.043,1.583,67.932,33.386,184.57,16858.0
0.415,0.319,1.521,75.5,46.57,194.031,16867.0
0.514,0.73,1.463,82.825,54.443,197.205,16875.0
0.665,1.153,1.362,90.759,58.716,193.176,16884.0
0.853,1.587,1.198,97.839,65.796,182.434,16893.0
1.037,1.923,0.965,103.088,75.195,161.255,16902.0
1.177,2.14,0.728,101.135,83.801,127.625,16911.0
1.256,2.259,0.533,89.294,88.623,88.135,16920.0
1.29,2.273,0.374,74.158,88.196,48.767,16928.0
1.23,2.211,0.123,55.42,83.862,12.451,16937.0
1.241,2.208,-0.013,25.574,79.712,-20.386,16946.0
1.171,2.165,-0.136,-4.639,65.735,-53.772,16955.0
1.072,2.004,-0.216,-25.269,51.27,-89.539,16963.0
0.943,1.797,-0.315,-37.598,39.185,-121.887,16972.0
0.838,1.552,-0.373,-44.373,25.208,-146.912,16981.0
0.743,1.255,-0.382,-46.814,3.662,-166.626,16989.0
0.605,0.91,-0.284,-44.678,-28.442,-184.326,16998.0
0.396,0.478,-0.074,-40.222,-66.162,-199.768,17007.0
0.112,0.004,0.259,-41.443,-100.342,-210.999,17016.0
-0.184,-0.491,0.747,-55.176,-126.465,-217.346,17025.0
-0.477,-0.939,1.325,-81.726,-136.292,-216.492,17033.0
-0.695,-1.246,1.834,-111.206,-119.019,-203.186,17042.0
-0.823,-1.421,2.17,-127.319,-77.271,-177.673,17051.0
-0.892,-1.531,2.307,-119.385,-29.48,-145.508,17060.0
-0.942,-1.617,2.316,-89.966,3.052,-110.229,17069.0
-1.055,-1.691,2.239,-51.514,16.541,-72.388,17077.0
-1.019,-1.886,2.137,-14.099,23.254,-31.738,17086.0
-1.0,-1.854,1.976,21.912,27.527,8.606,17095.0
-0.893,-1.766,1.766,47.546,38.879,52.917,17104.0
-0.734,-1.592,1.516,58.96,54.382,96.313,17113.0
-0.567,-1.301,1.264,65.186,66.589,134.583,17121.0
