aX,aY,aZ,gX,gY,gZ,millis
-1.21,-0.961,1.828,42.053,-75.439,257.507,57958
-1.075,-0.96,1.746,-3.235,-48.584,257.08,57967
-0.951,-0.977,1.661,-44.189,-13.245,261.597,57976
-0.869,-1.001,1.565,-77.942,27.527,267.212,57985
-0.827,-1.013,1.448,-102.905,69.58,273.682,57993
-0.823,-1.031,1.326,-120.178,107.971,282.593,58002
-0.837,-1.039,1.243,-131.104,138.672,292.053,58011
-0.913,-1.032,1.136,-134.583,161.987,298.828,58020
-0.985,-0.974,1.047,-130.859,179.687,298.401,58028
-1.042,-0.899,1.002,-121.094,194.946,287.537,58037
-1.03,-0.81,0.977,-110.107,207.642,265.32,58046
-0.963,-0.698,0.994,-101.624,216.064,236.084,58055
-0.864,-0.602,1.041,-99.792,218.14,205.688,58063
-0.732,-0.553,1.098,-108.582,220.764,179.565,58072
-0.631,-0.554,1.14,-127.991,227.173,162.048,58081
-0.577,-0.575,1.149,-152.283,234.375,152.466,58090
-0.574,-0.572,1.118,-176.392,237.61,146.301,58098
-0.621,-0.542,1.099,-197.51,232.361,140.686,58107
-0.673,-0.484,1.073,-220.154,216.736,130.371,58116
-0.692,-0.41,1.069,-250.061,193.298,111.694,58125
-0.638,-0.28,1.032,-287.903,167.053,85.632,58134
-0.6,-0.177,0.994,-327.576,143.86,59.204,58142
-0.625,-0.096,0.935,-364.38,127.991,34.18,58151
-0.65,-0.066,0.866,-395.691,118.469,8.789,58160
-0.665,-0.049,0.84,-419.006,111.694,-18.127,58169
-0.668,-0.07,0.768,-432.373,102.051,-45.776,58177
-0.68,-0.12,0.672,-440.857,93.994,-71.533,58186
-0.731,-0.146,0.551,-443.604,84.106,-94.36,58195
-0.763,-0.101,0.346,-443.542,66.895,-119.629,58203
-0.855,-0.026,0.171,-444.885,41.016,-146.79,58212
-0.94,-0.008,0.057,-448.608,0.488,-176.086,58221
-0.938,0.018,-0.038,-452.576,-52.856,-207.886,58230
-0.928,0.025,-0.04,-452.087,-112.183,-237.61,58239
-0.927,0.011,-0.021,-445.007,-169.434,-263.733,58247
-0.948,-0.019,0.026,-433.533,-213.684,-286.011,58256
-0.979,-0.098,0.069,-416.504,-242.126,-304.321,58265
-0.995,-0.2,0.113,-395.142,-261.23,-317.444,58274
-1.017,-0.329,0.188,-369.568,-277.405,-322.815,58283
-1.035,-0.477,0.259,-336.975,-297.119,-320.435,58291
-0.998,-0.562,0.306,-297.18,-316.772,-314.453,58300
-0.916,-0.608,0.338,-251.038,-336.304,-308.228,58309
-0.84,-0.65,0.377,-201.904,-355.286,-295.593,58318
-0.762,-0.705,0.463,-146.606,-374.634,-274.353,58327
-0.699,-0.77,0.565,-89.294,-390.198,-248.657,58335
-0.653,-0.836,0.646,-34.302,-397.217,-219.116,58344
-0.617,-0.92,0.718,16.235,-392.639,-183.35,58353
-0.598,-1.002,0.817,60.974,-377.258,-141.357,58362
-0.655,-1.083,0.957,98.389,-357.605,-95.642,58370
-0.715,-1.146,1.076,126.038,-342.346,-48.401,58379
-0.749,-1.123,1.135,139.893,-340.393,-7.996,58388
-0.872,-1.041,1.13,145.752,-350.83,23.01,58397
-0.922,-0.98,1.145,145.63,-349.487,54.626,58405
-1.03,-0.908,1.139,140.015,-341.553,85.815,58414
-1.14,-0.83,1.123,135.254,-335.144,110.962,58423
-1.227,-0.764,1.081,130.981,-324.89,130.798,58431
-1.283,-0.691,1.048,125.793,-310.974,147.156,58440
-1.296,-0.698,1.026,120.544,-296.997,162.415,58449
-1.292,-0.723,1.022,115.356,-285.461,179.382,58458
-1.27,-0.699,1.0,110.962,-277.283,197.083,58467
-1.277,-0.722,1.003,109.619,-266.174,215.149,58475
-1.298,-0.731,1.016,104.858,-252.136,234.314,58484
-1.363,-0.699,1.03,97.168,-240.356,249.512,58493
-1.437,-0.613,1.022,91.797,-232.666,260.071,58502
-1.542,-0.564,1.017,90.515,-226.257,266.418,58511
-1.627,-0.528,1.038,88.989,-219.604,269.104,58519
-1.684,-0.514,1.059,86.914,-216.553,270.447,58528
-1.678,-0.548,1.13,84.351,-216.797,273.682,58537
-1.688,-0.616,1.278,83.252,-219.238,280.212,58546
-1.756,-0.705,1.46,88.928,-223.45,289.795,58555
-1.761,-0.816,1.664,102.417,-223.511,298.218,58563
-1.773,-0.947,1.884,119.324,-213.196,301.636,58572
-1.727,-1.016,2.029,126.221,-187.195,296.082,58581
-1.637,-1.037,2.102,112.854,-144.958,283.63,58590
-1.519,-1.033,2.086,78.552,-94.666,274.231,58598
-1.396,-0.998,1.991,23.804,-47.913,271.423,58607
-1.348,-0.978,1.858,-44.861,-7.202,279.358,58616
-1.345,-0.994,1.715,-117.859,32.898,296.326,58625
-1.359,-1.054,1.615,-179.321,69.702,312.256,58633
-1.407,-1.115,1.578,-222.229,102.661,323.364,58642
-1.475,-1.172,1.608,-244.202,135.437,326.66,58651
-1.487,-1.227,1.687,-251.77,172.546,317.566,58660
-1.505,-1.233,1.8,-250.061,215.576,298.035,58668
-1.544,-1.197,1.914,-244.69,262.817,273.804,58677
-1.615,-1.177,1.987,-246.338,312.927,248.718,58686
-1.679,-1.089,1.996,-263.0,357.91,223.999,58695
-1.653,-0.963,1.935,-293.701,392.944,203.857,58704
-1.631,-0.876,1.845,-332.031,418.274,189.392,58712
-1.576,-0.822,1.705,-376.099,431.396,180.176,58721
-1.514,-0.783,1.597,-420.959,428.772,177.673,58730
-1.482,-0.738,1.491,-456.909,413.086,175.964,58738
-1.491,-0.714,1.362,-480.53,392.151,169.312,58747
-1.488,-0.691,1.119,-494.812,367.493,155.701,58756
-1.466,-0.604,0.841,-504.028,335.083,136.78,58765
-1.435,-0.517,0.549,-512.512,293.701,114.502,58773
-1.385,-0.38,0.275,-524.902,245.911,83.557,58782
-1.202,-0.27,0.05,-534.79,189.941,45.227,58791
-1.062,-0.205,-0.129,-531.738,126.038,8.789,58800
-0.944,-0.88,0.98,126.953,-320.557,71.716,59448
-1.006,-0.92,1.093,136.902,-307.556,97.107,59457
-1.048,-0.951,1.184,142.334,-301.025,124.146,59466
-1.075,-0.987,1.277,144.47,-302.063,153.381,59475
-1.13,-1.012,1.357,141.846,-304.749,188.904,59484
-1.245,-1.075,1.464,138.855,-306.885,228.821,59493
-1.423,-1.07,1.534,138.733,-309.204,265.015,59501
-1.582,-1.035,1.582,146.484,-309.875,293.335,59510
-1.715,-0.996,1.664,159.302,-307.251,313.11,59519
-1.822,-0.957,1.736,173.035,-302.673,326.904,59528
-1.851,-0.965,1.813,181.946,-291.687,335.266,59536
-1.813,-0.983,1.907,181.519,-272.827,338.806,59545
-1.783,-1.0,1.972,174.683,-248.047,340.637,59554
-1.707,-1.016,2.018,166.321,-215.881,342.041,59563
-1.604,-1.045,2.078,156.067,-179.382,341.858,59571
-1.499,-1.1,2.14,138.977,-142.517,340.454,59580
-1.398,-1.142,2.158,108.582,-104.98,340.576,59589
-1.357,-1.195,2.165,67.993,-67.322,343.811,59598
-1.277,-1.185,2.112,20.325,-30.029,346.741,59607
-1.267,-1.105,2.006,-29.541,0.549,344.482,59615
-1.194,-1.062,1.851,-75.195,34.363,339.111,59624
-1.135,-1.022,1.707,-110.229,73.914,333.069,59633
-1.085,-1.003,1.571,-128.906,111.389,326.111,59642
-1.048,-0.971,1.481,-134.033,144.409,318.481,59651
-1.01,-0.953,1.432,-131.592,177.551,310.852,59659
-1.039,-0.9,1.402,-126.404,212.341,305.481,59668
-1.061,-0.884,1.403,-119.629,244.507,300.598,59677
-1.13,-0.865,1.405,-115.479,267.761,292.419,59686
-1.18,-0.774,1.398,-119.751,277.039,273.499,59694
-1.222,-0.654,1.366,-134.155,270.63,244.263,59703
-1.163,-0.499,1.274,-158.752,257.812,207.947,59712
-1.074,-0.356,1.177,-187.866,244.751,168.091,59721
-0.934,-0.292,1.115,-215.82,232.605,132.263,59730
-0.842,-0.27,1.09,-240.967,217.773,104.065,59738
-0.769,-0.247,1.059,-264.771,196.106,81.543,59747
-0.722,-0.205,1.059,-289.795,170.105,63.293,59756
-0.688,-0.176,1.071,-316.345,143.738,44.739,59764
-0.694,-0.151,1.065,-341.553,123.291,22.949,59773
-0.737,-0.126,1.02,-363.159,109.192,-2.625,59782
-0.753,-0.045,0.943,-382.935,100.037,-33.386,59791
-0.717,0.011,0.815,-398.499,90.271,-65.796,59799
-0.692,0.022,0.696,-412.048,78.491,-94.421,59808
-0.678,-0.003,0.639,-418.64,63.721,-117.859,59817
-0.663,-0.032,0.569,-417.786,47.119,-139.832,59826
-0.665,-0.093,0.495,-408.386,34.851,-160.767,59835
-0.673,-0.118,0.366,-394.958,21.545,-181.213,59843
-0.659,-0.127,0.24,-379.883,2.441,-201.782,59852
-0.661,-0.125,0.12,-366.211,-24.536,-222.046,59861
-0.644,-0.076,-0.003,-353.333,-59.814,-241.577,59870
-0.605,-0.09,-0.022,-334.351,-93.445,-255.981,59879
-0.613,-0.156,-0.006,-309.143,-123.657,-266.541,59887
-0.621,-0.222,0.011,-280.273,-149.048,-275.208,59896
-0.616,-0.308,0.019,-248.657,-166.931,-282.654,59905
-0.605,-0.406,0.033,-217.224,-177.429,-286.926,59914
-0.588,-0.506,0.039,-190.247,-188.171,-286.499,59922
-0.568,-0.577,0.061,-172.119,-200.806,-280.884,59931
-0.531,-0.643,0.105,-160.522,-215.271,-270.081,59940
-0.498,-0.688,0.14,-151.917,-231.995,-255.859,59949
-0.467,-0.765,0.197,-142.639,-250.977,-238.281,59958
-0.423,-0.831,0.227,-127.319,-271.545,-220.093,59966
-0.422,-0.888,0.26,-103.76,-289.062,-203.003,59975
-0.443,-0.983,0.283,-66.467,-296.57,-186.279,59984
-0.49,-1.05,0.335,-20.813,-292.114,-166.504,59993
-0.498,-1.105,0.418,26.001,-285.828,-144.287,60001
-0.495,-1.146,0.538,69.336,-287.903,-116.028,60010
-0.526,-1.16,0.654,101.379,-301.636,-80.933,60019
-0.581,-1.145,0.762,118.347,-320.312,-41.87,60027
-0.65,-1.109,0.868,123.108,-333.801,-2.014,60036
-0.718,-1.081,0.952,122.925,-340.82,35.645,60045
-0.792,-1.054,1.047,121.094,-338.867,70.313,60054
-0.924,-1.023,1.06,117.737,-330.627,101.807,60062
-1.006,-1.009,1.062,110.718,-315.857,130.981,60071
-1.063,-0.981,1.074,99.426,-300.11,160.217,60080
-1.116,-0.95,1.08,88.44,-287.781,190.43,60089
-1.165,-0.947,1.093,78.735,-278.076,220.398,60098
-1.251,-0.954,1.083,70.679,-265.808,249.634,60106
-1.314,-0.932,1.064,65.186,-251.16,279.419,60115
-1.341,-0.91,1.057,64.453,-235.413,310.059,60124
-1.377,-0.895,1.061,69.397,-217.285,339.6,60133
-1.477,-0.92,1.109,78.674,-198.486,365.234,60142
-1.623,-0.953,1.183,88.806,-183.35,385.01,60150
-1.743,-0.927,1.259,97.9,-177.551,395.447,60159
-1.857,-0.877,1.342,108.337,-182.922,394.958,60168
-1.959,-0.886,1.482,120.972,-191.589,389.465,60177
-1.965,-0.92,1.678,135.559,-197.144,383.301,60185
-1.91,-0.96,1.904,148.315,-199.28,374.573,60194
-1.814,-1.016,2.122,151.123,-189.88,365.845,60203
-1.681,-1.076,2.339,142.273,-163.696,359.07,60212
-1.533,-1.155,2.502,128.357,-125.61,354.126,60221
-1.421,-1.26,2.623,103.699,-80.139,352.722,60229
-1.344,-1.327,2.688,61.401,-31.494,357.544,60238
-1.328,-1.402,2.664,8.484,16.724,366.028,60247
-1.51,-1.415,2.52,-47.302,60.425,365.906,60256
-1.599,-1.224,2.226,-102.478,96.436,346.069,60264
-1.562,-1.102,1.94,-146.667,132.08,323.669,60273
-1.5,-1.104,1.736,-172.241,168.396,309.509,60282
-1.364,-1.098,1.591,-181.213,199.463,300.171,60291
-1.262,-1.118,1.514,-170.654,228.577,293.762,60300
-1.19,-1.12,1.494,-146.484,259.644,291.504,60308
-1.109,-1.066,1.47,-125.61,291.931,294.434,60317
-1.058,-1.051,1.462,-114.746,319.092,303.04,60326
-1.054,-0.977,1.444,-117.737,334.106,312.622,60334
-1.005,-0.906,1.438,-130.005,340.515,315.308,60343
-1.036,-0.919,1.412,-153.137,336.853,305.176,60352
-0.94,-0.923,1.27,-189.453,325.684,283.081,60361
-0.843,-0.935,1.126,-227.905,307.739,256.348,60369
-0.724,-0.952,0.935,-251.16,285.828,232.483,60378
-0.65,-0.946,0.754,-252.136,270.752,209.656,60387
-0.579,-0.911,0.653,-233.521,264.404,186.218,60396
-0.515,-0.812,0.641,-208.435,261.658,163.635,60405
-0.456,-0.722,0.691,-193.054,255.249,140.686,60413
-0.396,-0.636,0.686,-196.899,246.46,117.432,60422
-0.321,-0.615,0.638,-216.309,241.089,98.633,60431
-0.352,-0.619,0.531,-237.915,235.107,87.036,60440
-0.447,-0.596,0.439,-255.493,225.22,76.477,60449
-0.5,-0.535,0.258,-277.039,208.74,60.242,60457
-0.467,-0.438,0.058,-304.199,189.209,40.71,60466
-0.429,-0.363,-0.095,-330.2,161.072,21.729,60475
-0.35,-0.268,-0.133,-355.713,118.958,2.441,60484
-0.944,-0.763,1.03,132.935,-354.797,80.627,62860
-0.99,-0.777,1.136,146.362,-354.98,99.06,62869
-0.979,-0.804,1.219,152.832,-351.379,119.873,62878
-0.956,-0.827,1.29,153.442,-344.788,143.982,62886
-0.969,-0.849,1.332,149.841,-333.252,171.57,62895
-1.066,-0.865,1.388,143.005,-314.209,199.707,62904
-1.179,-0.794,1.345,130.92,-293.884,220.276,62913
-1.238,-0.706,1.331,114.624,-271.667,230.53,62921
-1.303,-0.654,1.295,95.886,-250.732,237.122,62930
-1.34,-0.609,1.257,76.66,-233.337,242.249,62939
-1.351,-0.563,1.234,57.739,-220.703,245.605,62948
-1.346,-0.575,1.249,43.823,-211.487,247.131,62957
-1.313,-0.6,1.282,32.593,-202.271,248.413,62965
-1.313,-0.662,1.337,23.926,-193.848,249.939,62974
-1.315,-0.764,1.459,17.212,-184.082,252.502,62983
-1.377,-0.886,1.556,13.794,-177.246,255.554,62992
-1.419,-1.034,1.693,13.428,-175.598,256.653,63000
-1.53,-1.209,1.869,11.353,-170.715,258.545,63009
-1.571,-1.335,1.99,4.028,-151.917,260.071,63018
-1.54,-1.391,2.06,-9.338,-119.812,255.859,63027
-1.51,-1.44,2.089,-24.841,-82.275,251.221,63035
-1.446,-1.487,2.1,-40.1,-40.344,255.249,63044
-1.365,-1.523,2.09,-54.321,0.793,268.005,63053
-1.31,-1.554,2.03,-65.552,39.368,287.659,63062
-1.266,-1.54,1.946,-77.698,79.346,311.34,63071
-1.257,-1.507,1.838,-89.478,118.347,336.487,63079
-1.293,-1.475,1.729,-97.717,154.602,360.718,63088
-1.322,-1.432,1.613,-104.187,189.087,380.92,63097
-1.351,-1.348,1.522,-108.948,219.055,394.592,63106
-1.449,-1.264,1.395,-112.488,242.493,401.062,63114
-1.53,-1.159,1.277,-119.934,259.033,398.987,63123
-1.549,-1.027,1.168,-131.592,268.677,384.216,63132
-1.494,-0.89,1.089,-143.25,272.583,358.398,63140
-1.379,-0.863,0.973,-153.625,276.733,326.538,63149
-1.263,-0.838,0.897,-165.71,278.809,296.265,63158
-1.073,-0.777,0.877,-179.932,271.79,269.043,63167
-0.893,-0.729,0.894,-183.899,256.653,246.399,63176
-0.74,-0.68,0.945,-183.35,246.948,228.943,63184
-0.642,-0.651,0.972,-186.34,249.084,215.088,63193
-0.598,-0.624,0.94,-193.665,261.047,203.186,63202
-0.6,-0.587,0.862,-205.872,270.325,190.735,63211
-0.62,-0.54,0.762,-223.083,268.005,175.476,63219
-0.612,-0.472,0.637,-244.08,256.042,157.898,63228
-0.586,-0.374,0.528,-269.043,239.929,138.733,63237
-0.542,-0.27,0.438,-296.143,219.971,119.019,63246
-0.502,-0.171,0.381,-322.754,196.35,97.9,63255
-0.45,-0.059,0.392,-350.769,172.18,75.989,63263
-0.45,0.021,0.358,-382.935,147.217,51.819,63272
-0.433,0.061,0.338,-417.053,122.009,20.874,63281
-0.386,0.079,0.298,-445.557,97.351,-13.123,63290
-0.331,0.114,0.218,-464.783,70.74,-47.668,63299
-0.299,0.118,0.155,-469.482,47.119,-80.688,63307
-0.264,0.087,0.071,-460.632,31.25,-112.183,63316
-0.205,0.051,-0.054,-437.195,22.217,-141.785,63325
-0.181,0.045,-0.178,-402.832,13.489,-167.114,63334
-0.162,0.111,-0.305,-374.146,-5.798,-188.477,63342
-0.118,0.169,-0.345,-358.337,-32.471,-204.102,63351
-0.095,0.159,-0.304,-346.558,-65.002,-210.815,63360
-0.131,0.101,-0.345,-336.304,-101.746,-213.013,63368
-0.051,0.069,-0.214,-326.843,-129.578,-214.966,63377
-0.071,0.025,-0.348,-312.988,-160.828,-214.233,63386
-0.033,-0.02,-0.252,-293.64,-178.833,-211.243,63395
-0.082,-0.106,-0.278,-271.484,-201.05,-205.139,63403
-0.127,-0.181,-0.221,-248.413,-223.083,-201.538,63412
-0.123,-0.228,-0.203,-227.173,-241.272,-196.655,63421
-0.116,-0.284,-0.16,-206.238,-262.39,-188.171,63430
-0.111,-0.312,-0.087,-185.242,-280.396,-174.316,63439
-0.113,-0.335,0.015,-163.452,-294.189,-156.982,63447
-0.142,-0.349,0.109,-139.526,-303.711,-140.442,63456
-0.161,-0.342,0.179,-113.037,-311.401,-126.77,63465
-0.207,-0.358,0.245,-83.923,-318.97,-114.624,63474
-0.266,-0.394,0.323,-53.833,-326.66,-101.685,63483
-0.323,-0.405,0.383,-28.259,-336.243,-87.952,63491
-0.394,-0.426,0.45,-6.042,-348.328,-72.51,63500
-0.469,-0.468,0.522,13.123,-361.206,-53.955,63509
-0.521,-0.497,0.593,26.367,-374.695,-34.546,63518
-0.557,-0.525,0.691,37.048,-388.367,-16.541,63527
-0.62,-0.583,0.781,50.842,-400.391,-1.526,63535
-0.713,-0.651,0.864,73.364,-404.968,10.864,63544
-0.849,-0.743,0.95,103.21,-400.513,17.578,63553
-0.951,-0.854,1.035,135.742,-390.32,16.602,63562
-0.945,-0.901,1.135,161.438,-380.005,10.742,63570
-0.893,-0.928,1.259,173.584,-369.446,11.902,63579
-0.875,-0.979,1.35,172.607,-359.863,25.33,63588
-0.883,-0.999,1.406,161.865,-350.464,45.227,63597
-0.886,-0.96,1.422,144.958,-338.013,66.833,63605
-0.927,-0.873,1.383,128.845,-322.815,86.548,63614
-0.965,-0.779,1.332,114.563,-302.124,103.699,63623
-1.036,-0.715,1.282,96.985,-276.367,119.507,63631
-1.149,-0.673,1.243,74.219,-252.014,134.827,63640
-1.257,-0.627,1.209,49.438,-236.877,147.888,63649
-1.321,-0.563,1.147,26.306,-231.812,155.945,63658
-1.345,-0.518,1.102,9.949,-230.164,160.095,63667
-1.357,-0.518,1.091,5.554,-225.586,164.307,63675
-1.405,-0.531,1.109,11.108,-219.116,167.603,63684
-1.414,-0.57,1.134,20.569,-209.473,171.448,63693
-1.439,-0.615,1.171,28.137,-199.463,176.758,63702
-1.438,-0.678,1.245,36.194,-192.017,186.035,63711
-1.431,-0.759,1.333,45.715,-188.66,199.097,63719
-1.444,-0.828,1.432,54.504,-187.805,209.534,63728
-1.452,-0.861,1.505,61.096,-185.242,213.379,63737
-1.472,-0.848,1.568,64.88,-177.612,210.815,63746
-1.51,-0.851,1.626,65.063,-164.429,205.017,63755
-1.506,-0.855,1.692,59.57,-147.888,198.914,63763
-1.485,-0.886,1.752,47.974,-131.714,194.275,63772
-1.42,-0.946,1.816,32.471,-112.854,191.284,63780
-1.36,-1.014,1.831,14.16,-91.003,189.27,63789
-1.27,-1.077,1.809,-4.944,-62.317,188.354,63798
-1.204,-1.151,1.757,-22.278,-23.437,190.857,63807
-1.167,-1.202,1.664,-40.71,19.409,199.097,63816
-1.147,-1.234,1.553,-61.829,60.364,213.928,63824
-1.152,-1.24,1.444,-83.13,94.177,232.483,63833
-1.189,-1.224,1.348,-99.121,120.972,250.61,63842
-1.247,-1.218,1.277,-105.286,143.86,266.052,63851
-1.301,-1.196,1.214,-101.44,164.185,275.452,63860
-1.287,-1.149,1.167,-88.989,181.458,277.466,63868
-1.267,-1.087,1.161,-71.899,194.641,274.17,63877
-1.24,-1.007,1.166,-57.068,205.078,266.541,63886
-1.212,-0.892,1.162,-51.819,210.632,252.319,63895
-1.034,-0.708,1.149,-69.946,216.125,224.487,64447
-0.969,-0.659,1.137,-87.158,217.041,213.928,64456
-0.893,-0.634,1.112,-107.422,216.492,204.651,64465
-0.807,-0.62,1.087,-128.54,216.919,197.083,64473
-0.735,-0.61,1.046,-150.085,217.224,191.528,64482
-0.708,-0.6,1.006,-174.011,217.896,188.965,64491
-0.765,-0.606,0.965,-199.097,219.971,188.416,64500
-0.803,-0.536,0.861,-226.685,223.572,184.753,64509
-0.819,-0.435,0.762,-252.502,220.764,169.128,64517
-0.793,-0.32,0.653,-277.161,212.219,143.188,64526
-0.701,-0.237,0.542,-299.438,205.2,117.065,64535
-0.637,-0.202,0.483,-317.566,199.829,95.337,64544
-0.6,-0.184,0.415,-332.825,188.354,77.454,64553
-0.547,-0.156,0.38,-347.473,174.805,60.12,64561
-0.508,-0.127,0.35,-357.971,159.424,40.955,64570
-0.489,-0.104,0.312,-361.023,143.372,18.188,64579
-0.468,-0.026,0.237,-360.474,125.305,-9.216,64588
-0.45,0.031,0.163,-355.835,104.004,-39.124,64596
-0.408,0.064,0.1,-344.91,86.487,-68.665,64605
-0.368,0.09,0.036,-330.627,68.726,-97.534,64614
-0.339,0.089,0.002,-314.819,51.147,-124.084,64623
-0.307,0.101,-0.043,-297.668,34.973,-147.217,64631
-0.24,0.132,-0.033,-279.48,21.118,-168.152,64640
-0.199,0.151,-0.02,-263.123,8.667,-186.89,64649
-0.167,0.129,-0.044,-251.953,-1.648,-202.087,64658
-0.146,0.076,-0.079,-246.277,-10.803,-212.28,64667
-0.14,-0.011,-0.133,-241.089,-22.705,-218.75,64675
-0.113,-0.06,-0.196,-235.474,-37.903,-221.863,64684
-0.078,-0.071,-0.256,-229.126,-63.843,-221.924,64693
-0.072,-0.069,-0.277,-222.656,-98.389,-219.116,64702
-0.084,-0.092,-0.242,-214.722,-133.728,-210.815,64710
-0.105,-0.081,-0.185,-206.116,-167.664,-202.087,64719
-0.087,-0.084,-0.124,-194.763,-196.838,-195.801,64728
-0.107,-0.107,-0.055,-178.101,-220.764,-189.209,64737
-0.09,-0.151,0.045,-155.029,-238.159,-183.411,64745
-0.094,-0.226,0.149,-125.671,-248.108,-178.711,64754
-0.084,-0.327,0.245,-94.543,-249.207,-175.171,64763
-0.084,-0.414,0.301,-68.115,-246.216,-170.776,64772
-0.107,-0.509,0.362,-49.377,-244.202,-161.011,64781
-0.16,-0.566,0.402,-41.199,-245.789,-145.325,64789
-0.199,-0.568,0.413,-42.175,-251.831,-126.77,64798
-0.246,-0.565,0.454,-47.485,-260.071,-104.919,64806
-0.321,-0.581,0.499,-51.819,-270.203,-81.848,64815
-0.407,-0.6,0.534,-49.805,-279.968,-60.913,64824
-0.441,-0.617,0.557,-36.133,-288.391,-43.03,64833
-0.481,-0.621,0.588,-6.653,-297.119,-28.625,64842
-0.531,-0.631,0.643,36.56,-306.885,-16.602,64850
-0.604,-0.659,0.74,83.74,-315.979,-3.601,64859
-0.701,-0.712,0.87,123.169,-323.914,13.611,64868
-0.787,-0.753,1.002,148.987,-331.604,34.241,64877
-0.879,-0.795,1.121,160.583,-338.44,55.969,64885
-0.975,-0.835,1.24,159.912,-343.872,80.261,64894
-1.074,-0.862,1.349,152.832,-345.215,106.873,64903
-1.185,-0.88,1.397,143.494,-338.867,132.568,64912
-1.277,-0.878,1.453,133.301,-323.425,153.259,64921
-1.378,-0.863,1.463,126.343,-303.528,168.335,64929
-1.474,-0.85,1.468,121.277,-283.691,178.589,64938
-1.531,-0.845,1.491,115.967,-267.151,187.317,64947
-1.572,-0.856,1.506,109.497,-255.188,197.144,64956
-1.592,-0.876,1.538,99.609,-246.277,209.656,64964
-1.575,-0.929,1.578,90.759,-238.586,226.013,64973
-1.581,-0.998,1.596,85.938,-230.591,244.995,64982
-1.597,-1.08,1.673,89.417,-219.849,265.625,64991
-1.623,-1.129,1.765,105.225,-210.632,282.532,64999
-1.643,-1.108,1.867,127.502,-201.721,288.879,65008
-1.648,-1.069,1.948,147.4,-186.096,286.987,65017
-1.596,-1.062,2.019,156.982,-163.391,280.579,65026
-1.505,-1.081,2.069,146.851,-137.451,272.156,65035
-1.409,-1.125,2.071,114.563,-110.596,268.677,65043
-1.32,-1.192,2.042,68.481,-82.214,273.743,65052
-1.262,-1.277,1.998,21.545,-50.964,284.485,65061
-1.182,-1.375,1.928,-19.592,-16.113,297.546,65070
-1.119,-1.484,1.823,-52.979,20.63,311.768,65078
-1.125,-1.562,1.709,-75.562,57.983,327.148,65087
-1.209,-1.604,1.58,-87.158,95.52,342.773,65096
-1.279,-1.566,1.425,-89.355,129.944,355.469,65105
-1.366,-1.468,1.277,-85.815,156.006,362.0,65114
-1.394,-1.298,1.116,-82.642,175.354,362.305,65122
-1.352,-1.155,1.017,-75.378,192.322,358.521,65131
-1.263,-1.047,0.977,-65.125,204.834,350.708,65140
-1.159,-0.965,0.963,-57.556,211.182,341.614,65149
-1.022,-0.865,1.022,-54.81,215.149,333.984,65158
-0.973,-0.839,1.033,-53.284,217.407,326.05,65166
-0.898,-0.735,1.046,-55.237,219.727,316.528,65175
-0.854,-0.648,1.054,-65.247,223.633,304.81,65184
-0.874,-0.571,1.038,-80.688,225.769,292.358,65193
-0.92,-0.421,0.986,-105.225,223.755,274.292,65201
-0.889,-0.252,0.9,-138.306,217.896,247.986,65210
-0.82,-0.102,0.795,-184.204,211.609,217.163,65219
-0.71,-0.017,0.703,-237.915,202.759,188.416,65228
-0.63,-0.0,0.648,-290.588,185.608,163.452,65236
-0.564,0.007,0.602,-335.632,161.316,140.503,65245
-0.509,0.011,0.573,-370.483,138.916,117.676,65254
-0.484,0.006,0.543,-392.761,123.047,92.468,65263
-0.474,0.01,0.493,-404.968,113.525,64.453,65272
-0.438,-0.002,0.437,-408.325,107.605,34.485,65280
-0.408,-0.0,0.348,-408.02,98.877,4.517,65289
-0.392,0.017,0.281,-404.907,82.581,-24.048,65297
-0.338,0.078,0.275,-399.841,59.814,-51.941,65306
-0.275,0.1,0.304,-393.372,35.034,-77.637,65315
-0.216,0.101,0.345,-387.085,14.954,-98.999,65324
-0.178,0.094,0.397,-379.028,-0.671,-115.967,65333
-0.152,0.068,0.426,-369.202,-13.55,-131.348,65341
-0.133,0.064,0.404,-360.779,-24.048,-147.278,65350
-0.108,0.061,0.355,-350.952,-34.607,-162.292,65359
-0.085,0.053,0.309,-335.693,-45.227,-174.744,65368
-0.057,0.052,0.27,-315.063,-54.81,-184.57,65377
-0.04,0.048,0.237,-292.725,-62.561,-192.505,65385
-0.003,0.024,0.186,-270.508,-70.618,-198.914,65394
0.005,-0.003,0.14,-249.573,-78.857,-204.651,65403
0.015,-0.013,0.106,-230.774,-87.341,-209.717,65412
0.023,-0.04,0.08,-210.999,-98.267,-212.891,65421
-0.02,-0.08,0.057,-190.247,-113.586,-214.478,65429
-0.075,-0.078,0.023,-172.424,-130.493,-216.736,65438
-0.077,-0.071,0.027,-159.607,-146.24,-220.703,65447
-0.116,-0.106,0.034,-148.132,-164.978,-223.206,65456
-0.136,-0.144,0.062,-136.169,-185.974,-224.792,65464
-0.149,-0.184,0.101,-124.451,-207.825,-225.159,65473
-0.149,-0.255,0.163,-111.877,-225.159,-221.13,65482
-1.041,-0.643,1.047,128.113,-354.065,40.894,66034
-1.116,-0.609,1.106,121.155,-351.868,53.406,66043
-1.177,-0.606,1.131,112.305,-344.177,64.026,66052
-1.217,-0.614,1.137,100.464,-331.604,74.402,66060
