millis,aX,aY,aZ,gX,gY,gZ
74525,-0.062,0.133,0.978,-0.488,2.991,-1.892
74534,-0.068,0.134,0.978,-0.244,2.991,-2.441
74543,-0.061,0.131,0.981,0.488,2.869,-3.967
74552,-0.068,0.135,0.979,0.793,2.319,-4.822
74561,-0.063,0.141,0.977,1.038,2.075,-5.798
74570,-0.044,0.123,0.983,1.587,1.770,-5.981
74578,-0.046,0.124,0.981,1.709,1.770,-5.432
74587,-0.047,0.127,0.983,1.709,1.953,-3.906
74596,-0.053,0.124,0.981,2.075,1.953,-2.014
74604,-0.057,0.123,0.982,1.221,2.258,0.122
74613,-0.054,0.133,0.978,0.732,2.136,1.038
75622,-0.651,1.620,0.805,8.057,9.705,36.926
75631,-0.573,1.442,0.813,7.568,11.963,11.414
75640,-0.700,1.718,0.781,10.376,9.949,-14.343
75648,-0.510,1.515,0.805,11.169,0.488,-34.241
75657,-0.563,1.562,0.838,8.850,-1.099,-47.546
75665,-0.567,1.624,0.826,7.019,-9.583,-66.101
75674,-0.414,1.495,0.846,-2.075,-19.104,-79.590
75683,-0.415,1.505,0.794,0.793,-24.170,-87.891
75692,-0.368,1.413,0.847,5.798,-28.015,-95.337
75701,-0.361,1.519,0.746,5.249,-25.269,-109.009
75709,-0.303,1.377,0.809,6.531,-16.602,-121.094
75718,-0.274,1.248,0.826,11.353,-15.808,-134.460
75727,-0.303,1.130,0.764,24.963,-8.850,-141.235
75736,-0.201,0.820,0.940,28.625,11.902,-142.029
75745,-0.233,0.708,0.917,30.884,17.639,-149.658
75754,-0.140,0.532,0.894,33.875,17.944,-158.875
75762,-0.307,0.596,0.920,12.268,-7.385,-174.683
75771,-0.446,0.300,0.922,6.958,-4.578,-185.669
75779,-0.428,-0.310,1.044,8.301,-13.000,-207.214
75788,-0.437,-0.966,1.021,7.080,-14.160,-213.806
75797,-0.349,-1.474,1.108,9.583,-12.024,-209.778
75806,-0.369,-1.788,1.146,7.385,-21.912,-191.528
75815,-0.411,-1.889,1.175,5.005,-19.470,-173.584
75823,-0.315,-2.250,1.245,3.845,-23.315,-157.043
75832,-0.382,-2.261,1.199,0.854,-18.738,-136.169
75841,-0.229,-2.162,1.189,8.972,-18.005,-116.821
75850,-0.135,-1.923,1.151,6.165,-15.503,-97.351
75859,-0.087,-1.959,1.196,3.052,-10.193,-74.951
75867,-0.106,-1.546,1.155,2.869,-6.287,-52.307
75876,-0.098,-1.340,1.075,7.812,-7.751,-42.542
75885,-0.099,-1.094,1.086,6.531,-3.418,-31.555
75894,-0.239,-0.958,1.070,4.639,-1.099,-23.254
75902,-0.280,-0.676,1.068,5.798,0.488,-21.912
75911,-0.300,-0.499,1.015,8.545,-0.122,-19.653
75920,-0.377,-0.373,1.032,12.878,5.066,-17.639
75929,-0.247,-0.202,1.008,18.738,11.475,-18.677
75938,-0.206,-0.181,0.967,22.339,15.686,-15.930
75946,-0.100,-0.226,1.034,20.508,23.071,-3.174
75955,-0.191,0.035,0.990,18.921,26.367,24.414
75963,-0.318,0.334,0.938,14.465,20.874,38.147
75972,-0.211,0.211,0.949,8.240,12.756,26.367
75981,-0.133,0.176,0.961,3.174,11.902,12.451
75990,-0.057,0.160,0.948,0.244,12.756,7.690
75999,-0.069,0.126,0.958,-4.211,9.766,6.653
76008,-0.075,0.156,0.951,-8.240,4.639,4.395
76016,-0.095,0.076,0.961,-12.695,-1.038,-0.244
76025,-0.074,0.079,0.990,-15.381,-1.526,-0.122
76034,-0.108,0.145,0.988,-13.367,-0.610,0.793
76043,-0.021,0.049,1.000,-10.193,0.183,-1.770
76052,-0.019,0.067,1.000,-7.324,1.648,-2.991
76060,-0.025,0.071,0.999,-4.700,2.747,-2.319
76069,-0.018,0.056,0.997,-2.197,2.991,-2.441
76078,-0.038,0.067,0.990,-0.122,3.052,-1.160
76086,-0.047,0.079,0.988,1.587,3.052,0.244
76095,-0.041,0.085,0.984,2.502,2.197,0.793
76104,-0.052,0.082,0.983,2.686,0.793,1.526
76113,-0.051,0.079,0.987,2.686,-0.427,2.075
76122,-0.069,0.076,0.981,2.747,-1.587,2.197
76130,-0.057,0.077,0.978,3.357,-0.977,3.174
76139,-0.055,0.086,0.980,2.869,-0.610,3.906
76148,-0.059,0.089,0.980,1.770,-0.427,4.150
76157,-0.059,0.096,0.980,1.038,-0.122,4.150
76165,-0.063,0.090,0.981,0.000,0.000,3.967
76174,-0.063,0.087,0.982,-0.610,0.305,3.662
76183,-0.065,0.088,0.981,-0.732,0.732,3.784
76192,-0.066,0.088,0.981,-0.488,1.648,3.784
76201,-0.063,0.088,0.981,-0.366,3.052,3.479
76209,-0.063,0.088,0.983,-0.427,4.211,3.235
76218,-0.065,0.064,0.986,-0.793,4.456,3.479
76227,-0.058,0.090,0.974,-0.732,4.395,4.639
76235,-0.064,0.084,0.982,0.305,4.272,4.456
76244,-0.065,0.083,0.980,-0.610,3.540,5.127
76253,-0.070,0.068,0.986,-0.793,3.357,5.615
76262,-0.069,0.066,0.990,-1.160,2.380,6.958
76271,-0.063,0.076,0.985,-1.526,0.549,9.277
76279,-0.060,0.100,0.980,-1.770,0.732,10.925
76288,-0.053,0.113,0.978,-2.686,1.038,12.207
76297,-0.066,0.087,0.980,-3.906,1.404,13.977
76306,-0.054,0.084,0.985,-4.456,3.235,17.334
76315,-0.078,0.106,0.978,-4.456,3.418,19.043
76324,-0.068,0.089,0.986,-4.211,5.005,16.724
76332,-0.072,0.083,0.984,-3.662,5.005,15.503
76341,-0.073,0.083,0.988,-2.869,5.127,15.564
76349,-0.064,0.096,0.987,-1.953,5.005,15.686
76358,-0.062,0.102,0.982,-1.221,4.883,15.015
76367,-0.060,0.100,0.984,-1.404,4.883,14.954
76376,-0.058,0.099,0.982,-1.404,5.127,14.709
76385,-0.053,0.107,0.982,-1.770,4.944,15.015
76394,-0.052,0.109,0.984,-1.953,4.639,14.343
76402,-0.045,0.106,0.985,-1.831,4.028,13.062
76411,-0.044,0.103,0.984,-1.709,3.357,11.230
76420,-0.019,0.107,0.979,-1.648,2.441,9.155
76428,-0.035,0.094,0.981,-1.831,3.296,8.179
76437,-0.045,0.090,0.988,-2.258,4.272,9.033
76446,-0.056,0.091,0.988,-2.014,4.517,10.620
76455,-0.061,0.089,0.986,-1.099,4.578,10.376
76464,-0.063,0.092,0.984,-0.610,4.211,9.521
76472,-0.053,0.091,0.986,-0.366,4.028,8.850
76481,-0.064,0.091,0.986,0.244,3.784,8.606
76490,-0.071,0.093,0.984,0.488,3.235,8.606
76499,-0.081,0.096,0.983,0.793,2.747,8.118
76508,-0.083,0.096,0.982,1.099,2.502,6.958
76516,-0.075,0.094,0.983,1.404,2.441,5.676
76525,-0.069,0.087,0.989,1.526,2.563,5.127
76533,-0.069,0.082,0.988,2.075,2.808,5.493
76542,-0.067,0.086,0.985,2.930,2.686,5.859
76551,-0.063,0.089,0.984,3.479,2.258,5.798
76560,-0.087,0.086,0.982,3.723,2.075,5.371
76569,-0.049,0.099,0.992,4.272,3.601,6.775
76578,-0.052,0.107,0.984,4.211,3.113,7.202
76586,-0.059,0.102,0.981,4.211,2.625,6.409
76595,-0.059,0.096,0.981,4.211,2.869,5.981
76604,-0.062,0.093,0.983,3.845,2.625,5.737
76613,-0.058,0.095,0.981,3.662,2.808,5.798
76622,-0.057,0.094,0.982,3.357,2.747,5.615
76630,-0.058,0.089,0.983,2.747,2.747,5.371
76639,-0.059,0.086,0.985,2.380,2.686,5.188
76648,-0.062,0.080,0.985,2.563,2.441,5.310
76656,-0.061,0.077,0.986,2.808,2.441,5.188
77630,-0.315,-1.277,1.122,-9.399,-5.432,-37.659
77639,-0.218,-1.348,1.142,-4.700,-2.808,-24.475
77648,-0.135,-1.177,1.155,-1.587,-0.732,-1.953
77656,-0.219,-1.516,1.169,5.920,1.831,23.804
77665,-0.116,-1.424,1.172,6.042,5.981,53.955
77674,-0.348,-1.672,1.093,7.690,7.263,91.370
77682,-0.412,-1.772,1.149,1.831,6.409,106.079
77691,-0.121,-0.555,1.047,-9.949,10.986,139.709
77700,-0.539,-1.018,1.104,18.311,25.940,171.570
77709,-0.235,-1.305,1.194,-1.892,23.010,153.137
77718,-0.055,0.634,1.100,-29.602,11.475,182.922
77726,-0.415,0.598,0.694,10.437,34.424,209.167
77735,-0.522,-0.177,1.014,8.301,15.686,167.725
77744,-0.065,0.166,1.197,-29.053,1.953,144.897
77753,-0.149,1.544,0.464,-27.771,24.170,172.241
77762,-0.309,0.805,0.620,17.456,32.532,172.180
77770,-0.263,0.574,0.947,10.986,0.610,133.728
77779,-0.079,0.969,0.845,-25.574,0.305,114.990
77788,-0.206,0.967,0.731,-19.348,5.005,134.033
77797,-0.295,1.380,0.746,-3.601,14.954,126.648
77806,-0.272,1.812,0.825,13.000,20.996,103.882
77814,-0.141,1.681,0.868,15.320,21.484,77.515
77823,-0.180,1.430,0.886,-0.366,7.019,63.599
77831,-0.248,1.329,0.859,-7.202,0.488,54.993
77840,-0.264,1.327,0.868,-5.005,2.930,45.044
77849,-0.270,1.367,0.863,-0.244,4.395,35.645
77858,-0.279,1.247,0.862,2.930,3.784,27.527
77867,-0.286,1.081,0.864,2.869,2.380,22.644
77876,-0.302,0.947,0.882,0.244,2.991,15.747
77884,-0.312,0.879,0.889,-0.061,5.066,9.033
77893,-0.324,0.737,0.896,0.244,7.690,3.296
77902,-0.349,0.532,0.926,-1.526,8.484,-1.282
77910,-0.182,0.274,0.941,-3.601,8.606,-2.930
77919,-0.128,0.140,0.958,-8.057,7.568,1.404
77928,-0.125,0.161,0.969,-15.869,0.610,2.136
77937,-0.231,0.231,0.937,-19.592,-1.892,-2.380
77946,-0.122,0.117,1.000,-17.639,3.357,-10.193
77954,-0.089,0.043,1.011,-15.625,2.930,-15.442
77963,-0.110,-0.020,1.007,-10.132,2.197,-12.512
77972,-0.066,0.011,0.997,-5.676,2.136,-3.540
77981,-0.086,0.060,0.991,-2.319,3.601,-0.671
77990,-0.048,0.055,0.993,0.854,3.174,-3.174
77998,0.001,0.055,0.989,3.418,3.418,-2.930
78007,-0.010,0.079,0.987,3.845,3.845,-1.038
78016,-0.024,0.100,0.982,3.906,4.028,0.671
78024,-0.039,0.113,0.980,3.601,3.723,2.075
78033,-0.052,0.103,0.982,3.235,3.052,3.174
78042,-0.057,0.107,0.980,2.747,2.563,4.089
78051,-0.064,0.110,0.981,2.136,2.136,5.005
78059,-0.067,0.109,0.980,1.526,2.075,5.371
78068,-0.070,0.107,0.981,1.099,2.197,5.554
78077,-0.069,0.105,0.981,0.549,2.319,5.676
78086,-0.075,0.106,0.980,0.183,2.625,5.859
78095,-0.076,0.105,0.980,0.122,2.686,5.432
78104,-0.072,0.101,0.981,0.000,2.625,5.249
78112,-0.069,0.100,0.982,-0.183,2.747,5.371
78121,-0.066,0.099,0.981,0.122,2.930,5.798
78130,-0.062,0.103,0.982,0.427,2.930,6.531
78139,-0.061,0.100,0.981,0.305,2.869,7.507
78147,-0.059,0.101,0.982,-0.061,2.991,8.606
78156,-0.071,0.107,0.980,-0.244,3.174,10.132
78165,-0.070,0.104,0.978,0.122,3.601,9.277
78173,-0.063,0.099,0.982,0.122,3.540,8.301
78182,-0.071,0.102,0.981,-0.183,3.662,8.545
78191,-0.077,0.107,0.980,-0.244,3.906,8.423
78200,-0.080,0.109,0.981,-0.244,3.906,7.996
78209,-0.074,0.103,0.981,0.061,3.540,6.409
78218,-0.071,0.103,0.982,-0.244,3.479,5.432
78226,-0.070,0.102,0.981,-0.366,3.479,5.066
78235,-0.070,0.104,0.982,-0.366,3.784,4.639
78244,-0.069,0.104,0.980,-0.244,3.479,4.883
78253,-0.068,0.106,0.979,-0.366,3.479,5.127
78262,-0.063,0.108,0.977,-0.977,3.357,5.737
78270,-0.057,0.120,0.978,-2.014,4.089,6.287
78279,-0.059,0.123,0.977,-3.662,5.005,6.592
78287,-0.072,0.113,0.978,-5.005,5.127,7.202
78296,-0.071,0.107,0.980,-4.517,5.249,6.653
78305,-0.065,0.113,0.979,-4.272,4.822,6.714
78314,-0.067,0.107,0.983,-4.517,4.883,6.958
78323,-0.066,0.108,0.983,-4.517,4.395,7.385
78331,-0.065,0.105,0.983,-3.967,3.662,7.263
78340,-0.060,0.109,0.980,-3.479,3.357,6.958
78349,-0.069,0.099,0.982,-3.052,3.418,7.019
78358,-0.059,0.107,0.983,-2.197,3.601,7.202
78367,-0.065,0.106,0.985,-1.221,3.174,7.629
78375,-0.063,0.113,0.981,-1.038,3.052,7.507
78384,-0.068,0.110,0.983,-1.038,2.625,7.019
78393,-0.059,0.118,0.979,-0.610,2.380,6.592
78402,-0.065,0.115,0.982,-0.488,2.197,6.775
78410,-0.128,0.116,0.941,-0.366,3.235,6.836
78419,-0.049,0.115,0.989,-0.549,8.850,9.155
78428,-0.060,0.113,0.984,-0.977,2.686,7.019
78437,-0.069,0.106,0.981,-0.854,1.770,5.615
78445,-0.064,0.109,0.981,-0.793,2.075,4.700
78454,-0.064,0.112,0.981,-0.793,2.319,4.150
78463,-0.062,0.112,0.981,-0.549,2.502,4.028
78472,-0.063,0.113,0.981,-0.610,2.502,3.845
78480,-0.061,0.116,0.981,-0.732,2.625,4.028
78489,-0.069,0.112,0.980,-0.671,2.930,4.333
78498,-0.069,0.113,0.983,-0.549,3.174,4.089
78507,-0.066,0.115,0.982,-0.732,3.113,3.906
78516,-0.066,0.113,0.981,-0.916,3.052,3.967
78524,-0.066,0.116,0.983,-1.282,2.991,3.906
78533,-0.068,0.115,0.982,-1.526,3.113,3.845
78542,-0.066,0.120,0.982,-1.709,2.930,3.601
78551,-0.065,0.118,0.982,-1.709,2.747,3.357
78560,-0.063,0.128,0.981,-1.770,2.197,3.418
78568,-0.063,0.128,0.981,-1.648,1.587,3.235
78577,-0.063,0.131,0.979,-1.587,0.793,3.479
78586,-0.067,0.125,0.981,-1.526,0.488,3.967
78594,-0.068,0.116,0.980,-1.160,0.549,5.493
78603,-0.066,0.119,0.979,-0.671,0.916,6.348
78612,-0.068,0.113,0.981,-0.854,1.282,6.287
78621,-0.066,0.120,0.980,-0.916,1.526,6.042
78630,-0.073,0.114,0.975,-0.854,2.136,6.470
78638,-0.071,0.090,0.988,-1.709,3.906,6.592
78647,-0.070,0.112,0.977,-1.648,4.333,5.920
78656,-0.065,0.119,0.981,-1.282,3.601,5.859
78665,-0.063,0.118,0.981,-1.953,4.272,5.493
80471,-0.116,1.704,0.757,-16.785,-12.024,-26.611
80480,-0.116,1.698,0.795,-21.179,-11.047,-45.593
80489,-0.091,1.647,0.780,-21.484,-12.634,-63.660
80497,-0.083,1.599,0.760,-17.273,-12.512,-80.200
80506,-0.084,1.526,0.668,-8.118,-11.719,-96.863
80515,-0.100,1.402,0.648,-1.831,-13.123,-112.244
80524,-0.132,1.242,0.708,2.502,-18.188,-127.563
80533,-0.228,1.083,0.879,15.564,-25.208,-141.296
80541,-0.210,0.963,0.781,37.170,-18.250,-152.344
80550,-0.297,0.798,0.845,52.063,-13.123,-163.269
80559,-0.323,0.553,0.927,57.312,-9.338,-174.316
80568,-0.455,0.207,0.892,57.678,0.610,-185.181
80577,-0.503,-0.087,0.952,48.828,0.122,-197.998
80585,-0.573,-0.631,1.184,54.565,6.409,-190.491
80594,-0.570,-1.451,1.169,71.533,21.667,-172.607
80603,-0.585,-2.146,1.227,64.575,29.541,-144.348
80611,-0.574,-2.413,1.235,34.973,27.100,-116.211
80620,-0.457,-2.782,1.017,18.433,8.789,-95.520
80629,-0.258,-2.916,1.474,-11.292,10.864,-75.684
80638,-0.490,-3.865,1.203,-34.912,-7.202,-59.509
80647,-0.898,-2.124,1.254,-20.752,-5.371,-43.579
80655,0.134,-1.458,1.561,-1.160,-9.949,-48.218
80664,-0.406,-2.300,0.953,21.179,-5.676,-23.376
80673,-0.164,-1.049,1.220,20.081,-4.272,-12.390
80682,0.226,-0.952,1.077,32.288,-7.202,6.409
80690,0.045,-0.961,1.229,18.616,-34.485,24.963
80699,0.046,-0.335,1.030,-5.676,-49.988,69.458
80708,0.018,0.398,0.899,-14.832,-43.701,91.370
80716,-0.045,0.811,0.849,-15.625,-30.945,94.666
80725,-0.161,0.844,0.849,-20.813,-22.644,82.520
80734,-0.298,0.702,0.859,-26.489,-17.151,63.110
80743,-0.330,0.546,0.821,-22.705,-9.460,42.480
80752,-0.322,0.508,0.825,-7.751,3.845,27.832
80761,-0.288,0.354,0.885,10.681,20.020,18.066
80769,-0.228,0.215,0.942,23.010,33.447,12.878
80778,-0.188,0.114,0.985,23.254,41.931,10.132
80787,-0.164,0.154,0.978,16.968,42.419,5.249
80796,-0.162,0.183,1.004,9.460,40.649,-0.183
80804,-0.143,0.143,1.008,4.150,35.706,-5.066
80813,-0.134,0.090,1.005,-0.427,24.292,-9.521
80822,-0.117,0.046,1.004,-2.563,14.282,-9.888
80831,-0.080,0.058,1.002,-2.502,7.935,-8.423
80840,-0.081,-0.005,0.990,-2.380,3.296,-8.118
80848,-0.082,0.018,1.001,-4.700,2.563,-9.705
80857,-0.035,0.006,1.001,-4.028,1.160,-6.836
80866,-0.058,0.047,0.994,-3.662,-1.343,-6.104
80875,-0.063,0.064,0.982,-2.075,-1.465,-5.127
80884,-0.046,0.063,0.982,0.305,0.244,-2.014
80892,-0.046,0.085,0.988,0.488,1.160,4.089
80901,-0.083,0.081,0.981,0.793,0.793,7.812
80910,-0.113,0.098,0.975,2.258,1.648,8.179
80919,-0.073,0.083,0.988,3.113,3.784,9.216
80927,-0.066,0.077,0.987,2.258,1.953,8.362
80936,-0.088,0.091,0.979,0.122,-0.244,7.690
80945,-0.076,0.098,0.977,0.000,0.061,6.714
80953,-0.063,0.105,0.986,0.854,1.953,5.920
80962,-0.074,0.126,0.976,0.305,0.732,4.944
80971,-0.057,0.109,0.988,-1.160,0.305,5.249
80980,-0.052,0.024,1.034,-5.127,-2.747,3.662
80988,-0.110,0.050,0.960,-14.771,-14.587,0.000
80997,-0.087,0.101,0.974,-14.954,-15.564,-3.540
81006,-0.076,0.118,0.974,-14.343,-11.108,-3.357
81015,-0.080,0.081,0.949,-9.583,-6.653,0.244
81024,-0.108,0.086,1.025,-7.324,-1.465,4.150
81032,-0.108,0.087,0.957,-9.460,-5.554,4.517
81041,-0.106,0.106,0.961,-5.371,-4.333,4.883
81050,-0.084,0.099,0.989,-2.441,-0.427,5.554
81059,-0.098,0.087,0.979,-1.343,-0.793,5.920
81068,-0.111,0.104,0.985,-1.953,-0.977,5.676
81076,-0.114,0.081,0.986,-2.502,-2.014,5.554
81085,-0.117,0.084,0.985,-2.747,-3.113,4.395
81094,-0.116,0.078,0.980,-2.747,-4.150,2.625
81103,-0.097,0.076,0.978,-3.418,-4.578,1.892
81112,-0.112,0.088,0.968,-3.235,-4.089,1.099
81120,-0.084,0.108,0.968,-1.831,-2.502,0.854
81129,-0.065,0.146,0.968,-0.183,-0.305,0.854
81137,-0.062,0.155,0.970,0.793,1.221,1.587
81146,-0.076,0.163,0.957,0.977,2.502,2.197
81155,-0.044,0.150,0.975,1.526,4.333,3.723
81164,-0.076,0.142,0.969,2.075,5.676,3.906
81173,-0.066,0.116,0.987,2.014,6.531,4.761
81181,-0.098,0.113,0.977,1.099,6.470,5.554
81190,-0.095,0.121,0.979,0.122,5.981,5.188
81199,-0.098,0.094,0.980,-0.732,5.432,2.930
81208,-0.102,0.095,0.977,-0.061,5.005,1.953
81217,-0.100,0.105,0.974,1.953,5.432,1.465
81226,-0.104,0.114,0.966,4.883,5.737,1.404
81234,-0.108,0.106,0.959,9.460,6.775,0.793
81243,-0.106,0.083,0.970,14.465,10.376,-0.916
81252,-0.095,0.068,0.999,16.968,14.221,-3.601
81260,-0.107,0.076,0.979,13.977,14.648,-5.737
81269,-0.100,0.085,0.984,12.634,14.343,-6.348
81278,-0.065,0.126,0.995,11.719,14.893,-6.714
81287,-0.077,0.143,0.985,6.714,10.864,-3.235
81295,-0.075,0.104,0.998,3.540,7.263,1.221
81304,-0.074,0.077,0.975,2.625,5.432,4.150
81313,-0.071,0.065,0.972,2.869,3.967,4.883
81322,-0.088,0.100,0.995,4.089,5.981,4.211
81331,-0.070,0.065,0.963,3.235,5.981,2.991
81339,-0.082,0.094,0.976,2.319,6.042,1.770
81348,-0.087,0.109,0.992,2.441,7.202,0.732
81357,-0.083,0.098,0.982,1.465,6.409,0.366
81366,-0.079,0.100,0.986,1.221,6.287,0.671
81374,-0.080,0.098,0.985,0.916,5.493,1.953
81383,-0.078,0.094,0.985,0.488,4.211,3.235
81392,-0.078,0.090,0.985,0.305,3.601,3.784
81401,-0.077,0.089,0.981,-0.427,2.686,4.700
81409,-0.066,0.086,0.975,-0.977,2.380,5.310
81418,-0.082,0.088,0.979,-1.465,2.991,5.188
81427,-0.080,0.090,0.979,-1.526,3.845,4.395
81436,-0.079,0.094,0.980,-1.282,4.395,3.601
81445,-0.079,0.096,0.983,-1.099,4.883,3.296
81453,-0.068,0.100,0.985,-1.099,5.127,3.601
81462,-0.088,0.096,0.978,-2.197,3.967,4.944
81471,-0.084,0.095,0.979,-1.282,4.761,4.395
81480,-0.085,0.096,0.981,-0.061,6.287,3.235
81488,-0.082,0.098,0.981,0.183,6.775,2.747
81497,-0.080,0.100,0.982,0.061,6.836,2.502
81506,-0.082,0.100,0.982,0.061,6.958,2.258
83356,-0.272,-1.742,1.180,50.110,-33.081,-8.850
83365,-0.131,-1.818,0.898,43.457,-27.466,11.597
83374,-0.230,-1.536,1.255,-9.216,8.057,10.742
83383,-0.436,-2.164,1.185,-0.488,3.235,26.306
83391,-0.433,-2.308,1.254,0.854,1.953,50.110
83400,-0.120,-1.597,1.268,4.822,5.249,99.731
83409,-0.446,-2.130,1.130,19.653,9.155,158.508
83418,-0.112,-2.019,1.066,16.846,13.550,173.828
83427,-0.209,-1.919,1.218,4.761,-3.540,191.711
83435,-0.379,-1.272,0.990,1.282,-6.775,212.463
83444,-0.487,-0.596,0.977,-3.235,14.404,209.290
83452,-0.496,-0.336,0.931,3.235,26.306,205.139
83461,-0.348,-0.048,0.988,-5.249,17.639,205.017
83470,-0.389,-0.061,0.865,-10.803,-0.671,201.416
83479,-0.496,0.421,0.963,-20.630,-0.854,201.416
83488,-0.391,0.716,0.895,-27.222,21.606,195.984
83497,-0.477,1.224,0.847,-30.029,35.522,185.730
83505,-0.417,1.369,0.907,-24.475,35.583,177.795
83514,-0.415,1.537,0.809,-18.799,38.025,172.180
83523,-0.439,1.589,0.844,-17.456,35.950,165.100
83532,-0.477,1.623,0.847,-22.217,39.551,152.405
83541,-0.445,1.632,0.778,-22.583,37.109,136.658
83549,-0.485,1.717,0.817,-18.921,33.936,123.657
83558,-0.458,1.571,0.757,-14.526,25.452,108.826
83567,-0.499,1.609,0.788,-12.390,19.104,90.881
83576,-0.480,1.517,0.782,-5.798,15.869,74.890
83584,-0.464,1.525,0.755,-1.221,15.625,63.660
83593,-0.425,1.403,0.778,6.409,10.681,50.232
83602,-0.436,1.312,0.798,13.000,2.563,38.696
83611,-0.427,1.319,0.836,19.531,-1.587,30.579
83620,-0.403,1.296,0.863,24.231,0.122,20.996
83628,-0.361,1.207,0.873,25.940,-0.488,10.498
83637,-0.332,1.021,0.884,24.719,-2.075,1.038
83646,-0.299,0.718,0.876,21.118,-4.395,-6.226
83655,-0.162,0.349,1.075,7.568,-4.822,-11.597
83663,-0.120,0.302,0.977,-18.555,-2.441,-13.306
83672,-0.083,0.139,1.036,-29.236,-3.052,-21.667
83681,-0.125,0.150,0.961,-21.606,-2.319,-26.001
83689,-0.167,0.152,1.017,-16.907,-1.160,-19.958
83698,-0.075,-0.083,1.032,-13.245,-1.038,-19.409
83707,-0.020,-0.190,1.025,-8.850,0.854,-17.090
83716,-0.022,-0.128,1.017,-4.456,1.648,-9.033
83725,-0.035,-0.021,1.000,-0.732,2.869,-2.380
83733,-0.061,0.041,1.000,1.282,4.395,0.000
83742,-0.052,0.054,0.995,3.418,5.066,0.732
83751,-0.038,0.083,0.989,5.981,5.920,2.075
83760,-0.034,0.097,0.980,6.958,5.737,3.113
83769,-0.029,0.117,0.973,6.409,5.005,4.517
83777,-0.036,0.118,0.976,4.700,3.296,5.920
83786,-0.053,0.133,0.975,3.052,2.197,6.470
83794,-0.050,0.107,0.982,1.648,1.343,5.188
83803,-0.047,0.099,0.980,0.366,0.793,4.456
83812,-0.058,0.090,0.982,-0.488,1.221,4.700
83821,-0.062,0.090,0.985,-0.916,1.038,4.639
83830,-0.061,0.088,0.984,-0.732,1.038,4.639
83838,-0.055,0.075,0.990,-0.732,1.343,4.761
83847,-0.049,0.049,0.997,0.122,1.709,6.165
83856,-0.041,0.052,1.000,1.770,2.380,10.010
83865,-0.047,0.080,0.987,3.479,3.235,14.526
83874,-0.051,0.107,0.978,3.967,3.235,15.991
83882,-0.054,0.102,0.980,3.235,2.991,15.808
83891,-0.047,0.099,0.977,2.441,2.625,15.137
83900,-0.056,0.099,0.980,2.014,2.686,15.503
83909,-0.060,0.101,0.979,1.404,3.052,14.648
83918,-0.058,0.097,0.979,1.099,3.052,14.038
83926,-0.063,0.097,0.982,0.549,3.113,13.184
83935,-0.065,0.101,0.981,0.305,3.418,12.146
83944,-0.061,0.090,0.983,0.000,3.235,10.803
83953,-0.063,0.092,0.978,-0.305,3.357,9.033
83962,-0.055,0.031,0.948,-1.221,3.174,7.874
83970,-0.057,0.063,1.001,-4.883,3.784,8.240
83979,-0.063,0.109,0.990,-4.028,4.272,10.315
83988,-0.057,0.123,0.980,-2.869,4.028,10.132
83997,-0.053,0.120,0.985,-2.136,3.540,7.812
84005,-0.052,0.102,0.984,-1.465,3.113,6.042
84014,-0.051,0.098,0.985,-1.282,2.991,5.066
84023,-0.050,0.101,0.984,-0.732,2.991,4.639
84032,-0.048,0.102,0.982,-0.366,2.808,4.211
84040,-0.050,0.102,0.984,-0.305,2.869,3.540
84049,-0.047,0.100,0.985,0.061,2.441,3.052
84058,-0.017,0.109,0.977,0.488,2.136,2.502
84066,-0.041,0.103,0.981,-0.305,3.662,1.587
84075,-0.042,0.110,0.984,-0.854,4.761,0.305
84084,-0.042,0.115,0.985,-0.244,5.127,-0.366
84093,0.001,0.154,0.981,0.366,5.310,-0.427
84102,-0.043,0.131,0.981,-0.122,5.859,3.113
84111,-0.045,0.128,0.985,0.244,6.348,3.052
84119,-0.054,0.119,0.982,0.244,5.859,2.014
84128,-0.003,0.125,0.968,0.183,4.944,0.916
84137,-0.052,0.186,0.973,-0.061,2.075,-1.648
84146,-0.050,0.191,0.960,-0.183,3.967,-3.296
84154,-0.034,0.194,0.973,-3.113,3.845,-7.141
84163,-0.048,0.136,0.961,-5.432,2.991,-13.123
84172,-0.044,0.099,0.982,-9.521,2.563,-17.700
84180,0.010,0.029,0.999,-9.766,2.686,-19.043
84189,-0.056,0.080,1.008,-8.362,1.587,-16.602
84198,-0.040,0.172,0.981,-7.080,4.150,-13.550
84207,-0.027,0.207,0.986,-5.798,2.563,-14.404
84216,-0.077,0.131,0.979,-4.333,0.549,-16.541
84225,-0.072,0.038,0.990,-6.653,0.732,-16.052
84233,-0.046,0.048,0.999,-2.625,1.587,-12.390
84242,-0.073,0.043,0.994,-0.610,1.465,-6.836
84251,-0.092,0.050,0.991,-0.244,2.930,-3.662
84260,-0.095,0.033,0.991,-0.793,3.357,-2.319
84268,-0.076,0.047,0.989,-0.549,2.808,-0.732
84277,-0.086,0.060,0.994,-0.122,2.930,1.404
84286,-0.073,0.070,0.993,0.793,2.869,2.258
84295,-0.065,0.075,0.991,2.686,1.892,3.418
84304,-0.065,0.059,0.986,3.723,1.526,4.517
84312,-0.073,0.058,0.991,4.150,1.770,5.859
84321,-0.056,0.095,0.984,4.517,2.197,6.531
