aX,aY,aZ,gX,gY,gZ,millis
0.265,0.099,0.897,-46.814,172.913,-64.331,38024.0
0.262,0.099,0.827,-49.438,174.011,-65.308,38033.0
0.258,0.093,0.767,-52.734,174.438,-66.528,38042.0
0.278,0.099,0.722,-55.908,174.194,-66.223,38050.0
0.286,0.12,0.685,-58.35,172.119,-64.514,38059.0
0.324,0.119,0.636,-57.19,168.884,-62.988,38068.0
0.345,0.106,0.569,-53.284,164.124,-63.538,38076.0
0.361,0.074,0.506,-50.659,157.593,-65.369,38085.0
0.342,0.05,0.461,-51.575,151.733,-67.078,38094.0
0.321,0.03,0.426,-54.382,149.536,-68.359,38103.0
0.315,0.01,0.383,-56.213,150.208,-68.054,38112.0
0.314,-0.019,0.324,-55.542,149.963,-67.078,38120.0
0.301,-0.045,0.257,-53.772,146.973,-66.65,38129.0
0.284,-0.11,0.226,-51.758,142.334,-64.026,38138.0
0.281,-0.198,0.175,-50.232,135.62,-59.937,38147.0
0.251,-0.228,0.168,-51.636,128.967,-55.298,38156.0
0.219,-0.226,0.15,-52.124,122.009,-49.683,38164.0
0.188,-0.23,0.11,-49.866,114.258,-41.992,38173.0
0.202,-0.207,0.089,-45.41,110.168,-34.729,38182.0
0.251,-0.178,0.091,-38.025,104.004,-29.114,38191.0
0.211,-0.178,0.008,-27.344,90.027,-27.649,38199.0
0.207,-0.194,-0.013,-17.456,81.787,-27.161,38208.0
0.216,-0.216,-0.022,-12.512,78.308,-22.461,38217.0
0.213,-0.202,-0.003,-9.766,68.848,-18.372,38225.0
0.183,-0.203,-0.038,-7.08,61.34,-12.512,38235.0
0.228,-0.203,-0.075,-3.845,58.167,-4.822,38243.0
0.174,-0.195,-0.187,-2.014,48.096,2.686,38252.0
0.265,-0.178,-0.182,-0.366,54.321,10.498,38261.0
0.302,-0.142,-0.214,-0.305,57.556,20.325,38270.0
0.298,-0.082,-0.314,1.892,49.866,25.208,38279.0
0.326,-0.048,-0.339,7.019,41.748,29.419,38287.0
0.342,-0.01,-0.351,11.23,35.461,32.043,38296.0
0.337,0.014,-0.39,14.099,25.757,35.095,38305.0
0.346,0.039,-0.429,16.357,18.982,36.865,38314.0
0.362,0.067,-0.485,17.212,16.846,38.147,38322.0
0.375,0.09,-0.534,17.944,11.902,37.048,38331.0
0.374,0.086,-0.581,20.447,4.15,35.034,38340.0
0.355,0.082,-0.615,23.926,-3.174,33.813,38348.0
0.315,0.068,-0.631,27.649,-12.634,33.508,38357.0
0.259,0.076,-0.624,30.823,-24.292,34.119,38366.0
0.2,0.072,-0.594,34.302,-37.537,34.912,38375.0
0.132,0.06,-0.546,39.246,-52.063,34.912,38383.0
0.063,0.027,-0.491,44.983,-65.552,34.973,38392.0
0.018,-0.029,-0.438,49.622,-76.843,35.583,38401.0
-0.011,-0.074,-0.377,51.147,-85.754,38.269,38410.0
-0.044,-0.091,-0.295,50.11,-94.177,44.128,38419.0
-0.042,-0.108,-0.193,49.011,-102.905,51.086,38427.0
-0.025,-0.095,-0.109,49.194,-111.694,60.12,38436.0
0.005,-0.032,-0.032,51.208,-119.751,70.74,38445.0
0.089,0.025,0.016,56.946,-128.967,81.543,38453.0
0.131,0.096,0.053,64.392,-139.648,89.905,38462.0
0.183,0.161,0.072,71.716,-150.024,92.773,38471.0
0.252,0.174,0.12,77.698,-161.133,89.355,38480.0
0.247,0.126,0.211,80.566,-175.049,80.322,38489.0
0.209,0.038,0.352,78.857,-190.369,69.031,38498.0
0.173,-0.061,0.521,72.51,-200.989,62.927,38506.0
0.164,-0.123,0.714,62.927,-205.2,66.04,38515.0
0.177,-0.098,0.875,54.626,-202.637,76.355,38524.0
0.206,-0.005,0.97,52.124,-195.679,89.905,38533.0
0.266,0.107,1.011,57.007,-190.979,103.76,38542.0
0.348,0.22,1.058,65.063,-191.711,114.197,38550.0
0.404,0.328,1.123,72.998,-196.167,116.089,38559.0
0.462,0.374,1.243,78.918,-205.566,110.535,38568.0
0.463,0.369,1.381,79.956,-214.661,99.915,38576.0
0.47,0.36,1.521,74.646,-210.449,87.158,38585.0
0.447,0.357,1.65,65.125,-203.308,75.684,38594.0
0.458,0.423,1.777,56.519,-189.697,63.416,38603.0
0.446,0.461,1.777,51.27,-182.678,55.725,38612.0
0.428,0.496,1.825,51.392,-183.044,50.049,38620.0
0.431,0.484,1.874,54.932,-186.157,46.753,38629.0
0.46,0.458,1.971,57.983,-186.401,43.518,38638.0
0.482,0.432,2.083,57.19,-182.617,41.077,38647.0
0.494,0.436,2.199,54.321,-173.767,37.72,38656.0
0.46,0.437,2.286,52.368,-165.527,33.752,38664.0
0.424,0.441,2.363,51.636,-155.09,31.128,38673.0
0.386,0.47,2.467,48.523,-143.127,30.823,38681.0
0.365,0.502,2.553,44.189,-127.441,32.471,38690.0
0.365,0.535,2.602,38.94,-107.849,34.79,38699.0
0.368,0.581,2.609,32.715,-84.717,35.522,38708.0
0.39,0.61,2.58,25.024,-59.204,33.63,38717.0
0.417,0.632,2.544,15.747,-33.447,28.687,38726.0
0.433,0.644,2.5,5.981,-9.033,21.729,38734.0
0.43,0.657,2.456,-3.235,13.062,13.733,38743.0
0.414,0.672,2.409,-11.292,33.203,7.263,38752.0
0.405,0.705,2.364,-17.395,51.392,2.625,38761.0
0.397,0.735,2.302,-19.592,68.176,-0.854,38770.0
0.4,0.731,2.196,-18.372,83.557,-3.784,38778.0
0.403,0.709,2.071,-17.578,98.45,-8.606,38787.0
0.402,0.668,1.948,-19.409,112.0,-14.954,38796.0
0.387,0.63,1.843,-23.682,123.474,-22.339,38804.0
0.366,0.595,1.758,-28.442,132.751,-29.968,38813.0
0.359,0.572,1.693,-32.532,140.32,-36.316,38822.0
0.343,0.538,1.631,-34.668,145.874,-42.419,38831.0
0.336,0.49,1.587,-35.217,149.475,-47.913,38839.0
0.332,0.429,1.547,-34.912,152.161,-52.429,38848.0
0.044,0.55,2.205,42.725,-255.249,147.766,39892.0
0.121,0.624,2.053,35.583,-224.365,147.217,39901.0
0.196,0.675,1.873,16.541,-182.251,134.949,39910.0
0.288,0.825,1.774,-7.812,-154.114,123.169,39918.0
0.438,1.022,1.785,-22.034,-153.259,120.789,39927.0
0.535,1.204,1.858,-16.541,-169.922,120.3,39935.0
0.592,1.353,1.913,1.343,-184.998,115.723,39944.0
0.618,1.46,1.888,20.813,-187.195,104.919,39953.0
0.648,1.51,1.796,34.912,-173.889,85.449,39962.0
0.665,1.484,1.639,41.809,-153.442,57.007,39971.0
0.651,1.376,1.5,42.419,-137.39,21.057,39979.0
0.557,1.193,1.395,39.795,-128.052,-16.602,39988.0
0.417,0.969,1.332,36.865,-125.671,-50.781,39997.0
0.262,0.702,1.261,31.86,-123.596,-77.942,40006.0
0.121,0.443,1.2,21.423,-117.432,-98.206,40015.0
-0.029,0.247,1.18,3.113,-109.863,-111.206,40024.0
-0.17,0.099,1.24,-18.616,-99.67,-116.516,40032.0
-0.33,0.008,1.317,-38.635,-86.487,-115.356,40041.0
-0.518,-0.032,1.378,-50.72,-70.374,-108.337,40049.0
-0.657,-0.082,1.487,-51.941,-58.716,-96.68,40058.0
-0.778,-0.127,1.676,-48.34,-62.378,-80.261,40067.0
-0.863,-0.179,1.939,-42.48,-75.134,-61.646,40076.0
-0.903,-0.221,2.22,-33.325,-81.177,-41.138,40085.0
-0.971,-0.223,2.432,-21.545,-78.308,-21.118,40093.0
-1.044,-0.227,2.605,-10.254,-65.491,-4.761,40102.0
-1.118,-0.228,2.749,-6.287,-43.884,8.484,40111.0
-1.128,-0.186,2.863,-12.756,-11.169,21.057,40120.0
-1.062,-0.072,2.908,-24.17,32.104,34.973,40129.0
-0.921,0.072,2.838,-30.64,76.355,49.255,40137.0
-0.71,0.202,2.708,-26.794,111.145,62.927,40146.0
-0.517,0.334,2.571,-14.954,128.479,75.5,40155.0
-0.387,0.444,2.482,-0.244,133.423,84.351,40164.0
-0.314,0.517,2.419,12.878,137.146,86.853,40172.0
-0.287,0.57,2.357,18.25,145.447,84.534,40181.0
-0.269,0.633,2.287,14.526,162.048,80.627,40190.0
-0.219,0.729,2.217,6.775,184.509,77.393,40199.0
-0.138,0.836,2.108,0.244,207.031,75.134,40207.0
-0.048,0.959,2.02,-4.028,225.647,69.763,40216.0
0.025,1.089,1.95,-6.47,237.732,59.753,40225.0
0.102,1.176,1.916,-5.737,245.483,45.532,40234.0
0.159,1.194,1.866,-2.869,251.77,28.442,40243.0
0.184,1.168,1.793,-2.93,262.024,9.216,40251.0
0.214,1.13,1.741,-6.897,275.818,-9.705,40260.0
0.211,1.064,1.666,-12.817,287.781,-27.588,40269.0
0.167,1.001,1.564,-16.785,298.401,-46.57,40278.0
0.149,0.912,1.472,-19.531,304.871,-65.063,40286.0
0.119,0.818,1.384,-21.973,305.359,-82.947,40295.0
0.11,0.697,1.309,-23.987,301.208,-98.572,40304.0
0.104,0.543,1.213,-23.315,293.823,-112.183,40313.0
0.069,0.395,1.084,-22.156,283.875,-124.695,40322.0
-0.005,0.308,0.975,-21.851,269.47,-135.132,40330.0
-0.093,0.209,0.873,-21.179,253.418,-140.991,40339.0
-0.156,0.11,0.762,-18.982,241.455,-143.616,40348.0
-0.213,0.037,0.702,-17.578,230.957,-143.555,40357.0
-0.262,-0.035,0.613,-15.625,226.746,-140.076,40365.0
-0.294,-0.128,0.532,-13.0,225.342,-136.353,40374.0
-0.328,-0.226,0.43,-13.0,224.365,-132.446,40383.0
-0.343,-0.359,0.329,-16.479,226.013,-127.38,40391.0
-0.363,-0.473,0.269,-25.513,229.248,-119.934,40400.0
-0.404,-0.501,0.224,-38.269,232.056,-110.657,40409.0
-0.447,-0.455,0.157,-48.645,230.774,-97.595,40418.0
-0.455,-0.385,0.096,-52.49,223.145,-81.116,40427.0
-0.459,-0.313,0.055,-50.903,210.144,-64.087,40435.0
-0.436,-0.251,0.003,-45.105,196.899,-48.401,40444.0
-0.398,-0.202,-0.054,-38.086,187.317,-36.316,40453.0
-0.308,-0.15,-0.115,-32.471,181.152,-27.283,40462.0
-0.258,-0.08,-0.173,-30.701,173.645,-21.667,40471.0
-0.175,-0.005,-0.209,-32.104,167.542,-20.142,40479.0
-0.164,0.036,-0.317,-34.851,160.645,-19.714,40488.0
-0.016,0.082,-0.25,-35.889,154.419,-21.973,40497.0
-0.116,0.095,-0.393,-33.081,131.897,-26.672,40506.0
-0.166,0.024,-0.502,-21.667,124.084,-36.865,40514.0
-0.174,-0.07,-0.565,-14.282,128.906,-39.551,40523.0
-0.116,-0.136,-0.544,-12.817,124.756,-38.208,40532.0
-0.143,-0.176,-0.688,-14.404,107.666,-34.668,40540.0
-0.143,-0.196,-0.717,-14.587,91.919,-31.494,40549.0
-0.087,-0.235,-0.692,-14.526,84.167,-23.315,40558.0
-0.07,-0.258,-0.742,-14.771,68.359,-10.864,40567.0
-0.072,-0.252,-0.79,-13.062,49.5,1.099,40576.0
-0.006,-0.233,-0.815,-9.583,38.086,12.817,40585.0
0.049,-0.211,-0.852,-6.958,24.475,21.851,40593.0
0.083,-0.192,-0.912,-4.822,7.385,28.076,40602.0
0.119,-0.175,-0.938,-3.052,-6.958,33.936,40611.0
0.157,-0.149,-0.943,-3.906,-20.02,40.222,40620.0
0.174,-0.111,-0.901,-7.019,-35.278,45.288,40629.0
0.171,-0.071,-0.816,-11.902,-52.246,49.561,40637.0
0.178,-0.02,-0.68,-17.212,-66.772,52.795,40646.0
0.182,-0.009,-0.547,-19.226,-78.674,54.81,40654.0
0.182,-0.014,-0.448,-16.846,-89.294,56.763,40663.0
0.175,-0.043,-0.36,-13.184,-99.487,58.655,40672.0
0.215,-0.1,-0.292,-9.46,-107.849,62.256,40681.0
0.272,-0.095,-0.25,-6.531,-112.183,69.885,40690.0
0.345,-0.056,-0.178,-3.357,-117.188,78.491,40699.0
0.446,-0.034,-0.1,0.0,-126.953,87.097,40707.0
0.488,-0.0,0.027,4.761,-142.273,94.299,40716.0
0.484,0.056,0.169,10.803,-155.945,99.548,40725.0
0.486,0.1,0.277,18.738,-166.748,103.699,40734.0
0.428,0.12,0.32,28.076,-173.889,103.333,40743.0
0.37,0.141,0.377,34.79,-172.729,98.694,40751.0
0.325,0.144,0.392,36.011,-172.363,93.201,40760.0
0.309,0.13,0.442,32.349,-174.011,88.623,40768.0
0.34,0.055,0.525,27.527,-178.467,88.074,40777.0
0.45,0.062,0.637,22.461,-182.007,93.811,40786.0
0.545,0.154,0.807,18.677,-188.049,107.178,40795.0
0.619,0.266,0.992,23.01,-195.374,120.483,40804.0
0.655,0.368,1.1,36.011,-194.702,128.601,40813.0
0.642,0.433,1.083,53.223,-187.805,130.005,40821.0
0.603,0.43,0.954,64.758,-175.415,121.948,40830.0
0.545,0.379,0.796,61.89,-161.438,106.873,40839.0
0.492,0.35,0.689,45.288,-150.879,88.379,40848.0
0.486,0.372,0.706,21.729,-148.682,75.623,40856.0
0.533,0.441,0.831,2.441,-157.654,73.669,40865.0
0.607,0.503,1.025,-2.563,-173.157,77.393,40874.0
0.628,0.546,1.239,3.784,-190.369,81.36,40882.0
0.636,0.557,1.349,17.883,-197.876,86.365,40891.0
0.611,0.537,1.314,32.227,-193.115,92.041,40900.0
0.571,0.538,1.178,41.077,-179.016,95.52,40909.0
0.533,0.593,1.027,40.039,-164.673,93.079,40918.0
0.519,0.676,0.948,29.114,-159.18,87.402,40927.0
0.52,0.908,1.255,1.282,-181.03,63.416,41619.0
0.488,0.934,1.435,-0.549,-187.866,53.955,41628.0
0.449,0.883,1.593,1.343,-189.392,47.241,41637.0
0.403,0.766,1.682,5.432,-185.12,40.344,41646.0
0.313,0.644,1.719,4.761,-171.509,32.41,41655.0
0.258,0.556,1.718,-3.54,-150.452,27.649,41663.0
0.204,0.564,1.731,-18.677,-134.094,27.954,41672.0
0.191,0.723,1.79,-33.63,-121.521,34.485,41681.0
0.186,0.953,1.933,-38.635,-113.77,41.443,41689.0
0.188,1.089,2.095,-29.663,-108.704,41.748,41698.0
0.179,1.14,2.236,-14.587,-101.685,35.339,41707.0
0.158,1.185,2.362,-2.502,-90.576,23.743,41716.0
0.131,1.19,2.473,4.883,-75.745,8.057,41725.0
0.081,1.142,2.562,8.789,-54.993,-10.193,41733.0
0.03,1.061,2.618,10.132,-28.198,-26.062,41742.0
-0.003,0.966,2.589,10.071,4.578,-35.95,41751.0
-0.009,0.892,2.496,9.46,41.138,-40.405,41760.0
0.001,0.844,2.365,7.263,74.585,-41.87,41768.0
0.025,0.808,2.193,5.493,103.21,-42.114,41777.0
0.062,0.782,2.031,3.845,125.549,-42.236,41786.0
0.107,0.769,1.899,3.113,140.381,-42.114,41794.0
0.153,0.765,1.794,4.883,147.949,-42.603,41803.0
0.182,0.776,1.742,7.874,149.414,-43.64,41812.0
0.222,0.801,1.726,11.78,148.926,-43.762,41821.0
0.262,0.828,1.732,16.296,148.926,-43.335,41830.0
0.299,0.832,1.722,20.63,151.184,-45.166,41838.0
0.317,0.8,1.692,22.461,156.677,-49.805,41847.0
0.318,0.751,1.636,19.897,165.161,-56.335,41856.0
0.306,0.712,1.549,12.634,176.819,-63.599,41865.0
0.313,0.675,1.47,5.127,190.918,-71.533,41874.0
0.301,0.653,1.384,-1.221,201.538,-79.895,41882.0
0.298,0.628,1.314,-5.676,206.482,-87.769,41891.0
0.271,0.6,1.265,-5.615,205.811,-94.482,41900.0
0.255,0.556,1.202,-1.221,203.064,-100.281,41909.0
0.237,0.483,1.133,5.798,199.524,-104.919,41918.0
0.207,0.415,1.075,10.376,197.693,-108.643,41926.0
0.186,0.344,1.005,12.451,199.219,-110.901,41935.0
0.162,0.274,0.923,12.756,203.186,-111.877,41944.0
0.155,0.223,0.814,10.742,208.313,-110.657,41952.0
0.161,0.195,0.703,7.385,213.135,-108.337,41961.0
0.164,0.169,0.591,3.906,215.332,-106.384,41970.0
0.154,0.145,0.487,0.122,214.905,-105.225,41979.0
0.148,0.114,0.4,-3.54,212.158,-104.858,41988.0
0.128,0.071,0.316,-5.432,206.238,-105.042,41996.0
0.122,0.002,0.255,-5.615,196.777,-104.675,42005.0
0.137,-0.079,0.217,-7.202,186.218,-101.379,42014.0
0.156,-0.147,0.192,-10.742,177.612,-94.788,42023.0
0.181,-0.181,0.178,-16.907,172.546,-85.632,42031.0
0.218,-0.184,0.161,-25.024,172.668,-74.768,42040.0
0.246,-0.146,0.112,-32.41,178.223,-63.232,42049.0
0.3,-0.083,0.054,-37.537,183.777,-52.063,42058.0
0.327,-0.006,-0.051,-37.964,182.495,-41.809,42066.0
0.384,0.068,-0.107,-32.532,178.223,-35.095,42075.0
0.422,0.117,-0.13,-22.888,164.795,-33.569,42084.0
0.408,0.131,-0.267,-12.024,143.677,-39.001,42093.0
0.392,0.093,-0.256,-5.859,121.338,-51.392,42102.0
0.405,0.026,-0.233,-8.972,107.361,-60.12,42110.0
0.337,0.02,-0.215,-17.273,86.243,-66.162,42119.0
0.303,0.008,-0.125,-21.912,74.402,-70.74,42128.0
0.247,-0.069,-0.124,-21.606,77.576,-67.505,42137.0
0.238,-0.131,-0.211,-18.494,80.566,-62.134,42146.0
0.264,-0.166,-0.154,-15.198,80.872,-54.81,42154.0
0.238,-0.188,-0.225,-10.437,75.317,-47.18,42163.0
0.255,-0.201,-0.292,-5.005,69.397,-40.344,42172.0
0.262,-0.209,-0.349,-1.831,58.228,-32.654,42180.0
0.266,-0.213,-0.388,0.61,46.692,-27.1,42189.0
0.263,-0.242,-0.404,1.465,33.63,-20.935,42198.0
0.255,-0.248,-0.411,-0.549,24.048,-14.954,42207.0
0.264,-0.238,-0.396,-4.517,18.799,-8.789,42216.0
0.258,-0.223,-0.405,-7.385,13.55,-3.357,42224.0
0.248,-0.216,-0.421,-8.423,7.324,2.136,42233.0
0.24,-0.215,-0.439,-8.179,1.099,9.033,42242.0
0.227,-0.222,-0.467,-6.775,-5.798,16.174,42251.0
0.234,-0.218,-0.49,-6.47,-13.0,22.766,42260.0
0.237,-0.209,-0.508,-8.301,-20.386,28.137,42268.0
0.245,-0.209,-0.525,-11.23,-27.954,33.142,42277.0
0.245,-0.193,-0.522,-14.709,-35.217,37.476,42285.0
0.237,-0.175,-0.515,-17.883,-43.884,42.114,42294.0
0.22,-0.147,-0.48,-19.653,-54.871,46.753,42303.0
0.191,-0.144,-0.418,-18.86,-65.186,51.208,42312.0
0.15,-0.156,-0.346,-16.052,-73.853,54.504,42321.0
0.104,-0.179,-0.273,-12.085,-80.811,56.458,42330.0
0.06,-0.225,-0.203,-8.545,-87.402,59.143,42338.0
0.03,-0.293,-0.137,-5.554,-93.994,63.538,42347.0
0.028,-0.369,-0.069,-2.625,-98.694,69.397,42356.0
0.005,-0.43,-0.033,-1.587,-103.333,78.308,42365.0
0.031,-0.426,0.033,-2.625,-106.689,89.05,42374.0
0.058,-0.318,0.11,-4.028,-110.84,103.271,42382.0
0.146,-0.18,0.184,0.061,-115.601,121.704,42391.0
0.268,-0.018,0.263,10.559,-120.178,139.343,42400.0
0.368,0.147,0.292,27.1,-125.61,151.917,42408.0
0.462,0.164,0.278,46.936,-134.949,154.419,42417.0
0.485,0.138,0.245,60.974,-144.348,147.705,42426.0
0.481,0.096,0.228,63.232,-152.466,139.771,42435.0
0.548,0.141,0.314,56.03,-161.011,137.207,42443.0
0.634,0.29,0.499,47.729,-174.011,142.639,42452.0
0.745,0.44,0.704,51.147,-191.65,151.794,42461.0
0.845,0.525,0.853,68.115,-209.351,158.691,42470.0
0.882,0.571,0.913,91.492,-220.215,157.532,42479.0
0.867,0.572,0.891,111.328,-221.13,145.996,42488.0
0.774,0.515,0.824,122.131,-217.102,125.427,42496.0
0.637,0.369,0.735,121.094,-208.618,99.06,42505.0
0.508,0.225,0.74,104.553,-200.012,73.059,42514.0
0.37,0.141,0.796,79.102,-192.017,54.749,42522.0
0.299,0.072,0.889,55.969,-185.425,45.044,42531.0
0.27,0.082,1.031,39.307,-183.716,45.959,42540.0
0.231,0.159,1.193,31.982,-187.622,56.519,42549.0
0.181,0.234,1.284,39.001,-192.261,70.068,42557.0
0.132,0.325,1.327,54.382,-195.74,81.787,42566.0
0.116,0.441,1.392,66.467,-200.806,88.501,42575.0
0.102,0.501,1.486,71.899,-206.665,88.989,42584.0
0.098,0.493,1.535,72.144,-207.092,83.496,42593.0
0.082,0.479,1.655,64.087,-197.205,72.205,42602.0
0.019,0.486,1.67,48.279,-182.617,63.171,42610.0
0.015,0.545,1.723,29.846,-162.903,57.617,42619.0
0.039,0.637,1.752,14.954,-145.203,57.068,42628.0
0.073,0.721,1.716,7.202,-129.944,58.96,42637.0
0.194,0.781,1.752,5.31,-115.723,60.73,42646.0
0.183,0.834,1.696,4.883,-117.859,59.753,42654.0
0.25,0.903,1.529,6.042,-109.985,51.636,43811.0
0.253,0.893,1.535,4.395,-105.957,40.527,43820.0
0.218,0.83,1.522,0.61,-98.572,29.541,43829.0
0.17,0.81,1.548,-6.409,-90.454,20.691,43838.0
0.142,0.806,1.582,-13.977,-84.229,15.381,43847.0
0.104,0.812,1.604,-19.043,-78.308,12.085,43855.0
0.076,0.817,1.624,-21.301,-70.679,9.766,43864.0
0.05,0.834,1.654,-22.034,-62.073,7.202,43873.0
0.052,0.851,1.71,-22.4,-52.429,4.517,43882.0
0.079,0.885,1.813,-21.423,-43.152,1.587,43890.0
0.092,0.892,1.885,-16.174,-33.997,-2.93,43899.0
0.087,0.868,1.885,-8.667,-23.193,-8.728,43908.0
0.108,0.863,1.863,-3.052,-8.789,-14.465,43917.0
0.13,0.863,1.845,-1.099,2.563,-20.386,43926.0
0.141,0.826,1.819,0.671,12.39,-27.954,43935.0
0.146,0.786,1.813,1.465,22.339,-36.194,43943.0
0.159,0.766,1.82,0.854,31.067,-42.419,43952.0
0.18,0.782,1.859,-0.366,36.804,-45.227,43961.0
0.209,0.835,1.955,0.061,39.124,-45.959,43970.0
0.244,0.895,2.077,4.944,38.879,-45.715,43978.0
0.279,0.955,2.207,14.893,38.025,-44.189,43987.0
0.297,1.0,2.305,27.832,40.039,-43.457,43996.0
0.279,0.995,2.353,39.734,50.659,-46.326,44005.0
0.257,0.979,2.359,45.166,69.885,-53.101,44013.0
0.234,0.966,2.359,42.114,93.262,-63.049,44022.0
0.207,0.951,2.391,34.302,116.76,-76.111,44031.0
0.144,0.888,2.396,28.503,138.306,-89.966,44040.0
0.078,0.818,2.377,26.245,162.231,-102.783,44049.0
0.018,0.745,2.319,24.414,184.998,-111.938,44057.0
-0.035,0.668,2.235,24.78,205.933,-118.958,44066.0
-0.105,0.59,2.118,26.367,223.755,-125.061,44075.0
-0.167,0.484,1.977,29.663,240.234,-129.639,44084.0
-0.222,0.394,1.812,31.738,253.662,-134.094,44092.0
-0.274,0.316,1.658,30.396,261.841,-138.489,44101.0
-0.34,0.255,1.496,29.907,263.062,-143.494,44110.0
-0.4,0.153,1.353,31.738,257.874,-147.583,44119.0
-0.461,0.037,1.211,34.302,250.122,-149.414,44127.0
-0.525,-0.084,1.079,35.645,244.934,-149.719,44136.0
-0.555,-0.212,0.927,35.889,243.164,-146.79,44145.0
-0.553,-0.324,0.766,35.889,246.399,-140.137,44154.0
-0.538,-0.404,0.594,33.142,253.54,-129.883,44163.0
-0.497,-0.431,0.427,28.259,261.047,-116.76,44171.0
-0.431,-0.414,0.277,22.339,263.794,-100.586,44180.0
-0.332,-0.384,0.15,18.738,260.498,-84.961,44189.0
-0.251,-0.351,0.057,18.25,249.329,-72.449,44198.0
-0.205,-0.351,-0.016,19.836,233.398,-61.951,44206.0
-0.18,-0.349,-0.085,21.179,214.539,-53.528,44215.0
-0.189,-0.35,-0.145,21.423,195.679,-47.18,44224.0
-0.209,-0.363,-0.185,20.508,179.016,-42.297,44233.0
-0.233,-0.372,-0.211,18.616,166.809,-37.476,44241.0
-0.216,-0.365,-0.203,15.198,157.104,-31.311,44250.0
-0.224,-0.358,-0.259,12.39,144.836,-23.437,44259.0
-0.173,-0.331,-0.24,10.498,135.315,-14.282,44268.0
-0.054,-0.304,-0.206,8.545,132.324,-1.831,44277.0
0.034,-0.216,-0.224,6.897,125.122,8.789,44285.0
0.21,-0.102,-0.198,6.165,122.131,15.259,44294.0
0.203,-0.036,-0.375,7.507,102.234,16.785,44303.0
0.244,0.014,-0.395,10.254,91.187,10.681,44312.0
0.267,-0.003,-0.42,9.033,87.585,9.888,44320.0
0.275,-0.005,-0.51,6.409,84.717,8.24,44329.0
0.307,-0.023,-0.47,2.93,78.308,7.019,44338.0
0.252,-0.071,-0.531,2.563,69.397,6.409,44347.0
0.226,-0.107,-0.632,0.854,64.148,8.179,44355.0
0.234,-0.124,-0.669,-6.104,59.082,13.489,44364.0
0.245,-0.092,-0.69,-12.939,47.974,19.836,44373.0
0.268,-0.044,-0.707,-14.648,33.264,25.269,44382.0
0.332,-0.011,-0.686,-10.01,17.7,29.907,44390.0
0.394,0.024,-0.662,-4.639,2.563,35.156,44399.0
0.443,0.076,-0.656,0.0,-9.583,39.734,44408.0
0.5,0.133,-0.649,3.662,-20.264,43.213,44417.0
0.535,0.19,-0.637,6.653,-29.846,43.762,44426.0
0.553,0.21,-0.641,9.583,-39.917,42.114,44434.0
0.544,0.214,-0.643,10.254,-50.72,38.452,44443.0
0.511,0.155,-0.654,9.888,-60.669,31.555,44452.0
0.448,0.052,-0.667,6.958,-68.848,23.315,44461.0
0.369,-0.035,-0.652,0.427,-75.195,16.479,44469.0
0.297,-0.135,-0.617,-6.226,-80.811,12.024,44478.0
0.252,-0.213,-0.565,-12.085,-85.815,11.353,44487.0
0.244,-0.253,-0.529,-15.198,-90.698,16.541,44496.0
0.238,-0.206,-0.506,-14.16,-96.313,26.672,44505.0
0.244,-0.126,-0.457,-9.399,-105.713,36.926,44513.0
0.226,-0.06,-0.437,-1.953,-120.544,44.678,44522.0
0.21,-0.068,-0.428,5.127,-137.573,46.57,44531.0
0.204,-0.09,-0.366,5.066,-156.006,45.898,44540.0
0.178,-0.077,-0.208,-2.319,-176.758,46.692,44548.0
0.166,-0.02,-0.013,-8.362,-194.946,48.645,44557.0
0.178,0.028,0.204,-8.484,-210.693,50.659,44566.0
0.167,0.044,0.416,-3.662,-224.854,53.223,44575.0
0.169,0.043,0.564,5.432,-230.957,56.885,44583.0
0.174,0.035,0.622,15.32,-227.844,60.791,44592.0
0.164,-0.022,0.613,22.705,-220.947,58.96,44601.0
0.11,-0.113,0.581,23.56,-212.952,50.598,44610.0
0.07,-0.156,0.6,18.25,-208.252,42.48,44618.0
0.062,-0.066,0.765,8.728,-215.21,42.175,44627.0
0.057,0.027,1.02,6.531,-233.337,46.875,44636.0
0.058,0.037,1.244,15.93,-251.892,51.575,44645.0
0.057,0.013,1.396,28.442,-261.353,54.26,44654.0
0.052,-0.001,1.519,35.706,-263.062,57.068,44662.0
0.005,-0.013,1.557,36.499,-256.287,56.091,44671.0
-0.038,-0.059,1.545,29.907,-241.882,49.194,44680.0
-0.121,-0.087,1.658,16.113,-234.619,41.016,44689.0
-0.122,-0.062,1.847,3.113,-227.905,36.682,44697.0
-0.131,0.004,1.962,-2.563,-228.821,38.818,44706.0
-0.086,0.052,2.122,0.671,-230.408,45.532,44715.0
-0.044,0.155,2.118,10.254,-234.131,53.467,44724.0
0.005,0.22,2.106,22.949,-236.877,59.692,44732.0
0.001,0.26,2.058,34.363,-229.248,59.509,44741.0
-0.028,0.252,2.038,40.161,-207.336,51.331,44750.0
-0.053,0.189,2.017,35.95,-172.852,37.659,44759.0
-0.095,0.165,1.978,19.531,-139.771,24.658,44768.0
-0.093,0.206,1.942,-0.916,-112.061,18.494,44776.0
-0.078,0.283,1.883,-14.709,-91.919,18.066,44785.0
-0.062,0.377,1.805,-17.151,-78.613,20.874,44793.0
